datepublication;nomAttribuant;idAttribuant;dateConvention;referenceDecision;nomBénéficiaire;idBeneficiaire;objet;montant;nature;conditionsVersement;datesPériodeVersement;idRAE;notificationUE;pourcentageSubvention;date_deb;date_fin;objet_reuse;montant_reuse
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2021-03-18;2021/141;IDDAC;38389023300026.0;Juniors du dévelop. durable;16000;aide en numéraire;échelonné;2021-03-18/2021-09-18;sans objet;non;1.00;2021-03-18;;Autre objet;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2021-07-23;2021/335;PIMMS;79886728900018.0;Fonctionnement;164528;aide en numéraire;échelonné;2021-07-23/2022-01-23;sans objet;non;1.00;2021-07-23;;Fonctionnement;Entre 100 000€ et 500 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2021-09-15;2021/409;CLAP SUD OUEST;40228354300070.0;Fonctionnement;35500;aide en numéraire;unique;2021-09-15/2022-03-15;sans objet;non;1.00;2021-09-15;;Fonctionnement;Entre 30 000€ et 100 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2021-09-20;2021/215;FIBOIS NOUVELLE-AQUITAINE;85147541800030.0;Rencontres Woodrise;10000;aide en numéraire;unique;2021-09-20/2022-03-20;sans objet;non;1.00;2021-09-20;;Autre objet;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2021-10-07;2021-318;HAUTS DE GARONNE DEVELOPPEMENT;34975346700043.0;Château Brignon;35000;aide en numéraire;échelonné;2021-10-07/2022-04-07;sans objet;non;1.00;2021-10-07;;Autre objet;Entre 30 000€ et 100 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2021-10-27;2021-453;ADI NOUVELLE AQUITAINE;82033673300010.0;Fonctionnement;50000;aide en numéraire;échelonné;2021-10-27/2022-04-27;sans objet;non;1.00;2021-10-27;;Fonctionnement;Entre 30 000€ et 100 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011.0;2021-11-08;2021/459;CAP SCIENCES CCSTI;39988425300036.0;Fonctionnement;320000;aide en numéraire;échelonné;2021-11-08/2022-05-08;sans objet;non;1.00;2021-11-08;;Fonctionnement;Entre 100 000€ et 500 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011.0;2021-11-17;2021/453;AEROSPACE VALLEY;48428452600072.0;Fonctionnement;115000;aide en numéraire;échelonné;2021-11-17/2022-05-17;sans objet;non;1.00;2021-11-17;;Fonctionnement;Entre 100 000€ et 500 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011.0;2021-10-20;2020/139;FOYER FRATERNEL;78184865000011.0;Plan pauvreté ALADDIN;2000;aide en numéraire;unique;2021-10-20/2022-04-20;sans objet;non;1.00;2021-10-20;;Autre objet;Inférieur à 30 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011.0;2021-10-14;2020/139;ATELIER GRAPHITE;49428909300028.0;Plan pauvreté ALADDIN;22000;aide en numéraire;unique;2021-10-14/2022-04-14;sans objet;non;1.00;2021-10-14;;Autre objet;Inférieur à 30 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011.0;2021-10-04;2020/139;UNIRE;83844691200019.0;Plan pauvreté ALADDIN;4000;aide en numéraire;unique;2021-10-04/2022-04-04;sans objet;non;1.00;2021-10-04;;Autre objet;Inférieur à 30 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011.0;2021-10-11;2021/528;OCEAN CLIMAX;81286869300019.0;Festival CLIMAX;30000;aide en numéraire;échelonné;2021-10-11/2022-04-11;sans objet;non;1.00;2021-10-11;;Autre objet;Inférieur à 30 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011.0;2021-10-11;2021/527;IMPACT SUMMIT;84532179300018.0;Convention de partenariat;35000;aide en numéraire;échelonné;2021-10-11/2022-04-11;sans objet;non;1.00;2021-10-11;;Autre objet;Entre 30 000€ et 100 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011.0;2021-10-04;2021-551;DYNAMEAU;52824466800018.0;Action solidarité internationale eau;38000;aide en numéraire;échelonné;2021-10-04/2022-04-04;sans objet;non;1.00;2021-10-04;;Autre objet;Entre 30 000€ et 100 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011.0;2021-10-04;2021-551;BURKINA T.H;51978184300015.0;Action solidarité internationale eau;14000;aide en numéraire;échelonné;2021-10-04/2022-04-04;sans objet;non;1.00;2021-10-04;;Autre objet;Inférieur à 30 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011.0;2021-10-04;2021-551;SENS;48920860300022.0;Action solidarité internationale eau;24000;aide en numéraire;échelonné;2021-10-04/2022-04-04;sans objet;non;1.00;2021-10-04;;Autre objet;Inférieur à 30 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011.0;2021-10-04;2021-551;EXPERTS SOLIDAIRES;75063995700034.0;Action solidarité internationale eau;49500;aide en numéraire;échelonné;2021-10-04/2022-04-04;sans objet;non;1.00;2021-10-04;;Autre objet;Entre 30 000€ et 100 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011.0;2021-12-01;2021-524;LA FUMAINERIE;85180791700014.0;Investissement;20000;aide en numéraire;échelonné;2021-12-01/2022-06-01;sans objet;non;1.00;2021-12-01;;Autre objet;Inférieur à 30 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011.0;2021-10-28;2021-577;VELO CITE;43288382500031.0;Fonctionnement;28000;aide en numéraire;échelonné;2021-10-28/2022-04-28;sans objet;non;1.00;2021-10-28;;Fonctionnement;Inférieur à 30 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011.0;2021-10-30;2021-576;ETU RECUP;80127165100029.0;MAMMA;55000;aide en numéraire;échelonné;2021-10-30/2022-04-30;sans objet;non;1.00;2021-10-30;;Autre objet;Entre 30 000€ et 100 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011.0;2021-10-20;2021-571;CENTRE SOCIAL DE BORDEAUX NORD;78184921100029.0;Plan pauvreté ALADDIN;2000;aide en numéraire;unique;2021-10-20/2022-04-20;sans objet;non;1.00;2021-10-20;;Autre objet;Inférieur à 30 000€
2021-02-02;BORDEAUX METROPOLE;24330031600011.0;2020-12-08;2020/341;CAP SCIENCES CCSTI;39988425300036.0;Investissement;120000;aide en numéraire;échelonné;2020-12-08/2021-06-08;sans objet;non;1.00;2020-12-08;;Autre objet;Entre 100 000€ et 500 000€
2021-02-02;BORDEAUX METROPOLE;24330031600011.0;2020-12-09;2020/142;LA CRAVATE SOLIDAIRE BORDEAUX;84779999600016.0;appel à projet FAJ;30000;aide en numéraire;échelonné;2020-12-09/2021-06-09;sans objet;non;1.00;2020-12-09;;Autre objet;Inférieur à 30 000€
2021-02-02;BORDEAUX METROPOLE;24330031600011.0;2021-01-11;2020/440;CSDL CAISSE SOCIALE DEV LOCAL;41900910500018.0;Fonctionnement;80000;aide en numéraire;échelonné;2021-01-11/2021-07-11;sans objet;non;1.00;2021-01-11;;Fonctionnement;Entre 30 000€ et 100 000€
2021-02-02;BORDEAUX METROPOLE;24330031600011.0;2021-01-19;2020/571;COOP ALPHA COOPERATIVE;48237148100060.0;Fonctionnement;25000;aide en numéraire;unique;2021-01-19/2021-07-19;sans objet;non;1.00;2021-01-19;;Fonctionnement;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-02-12;2020/565;ESCALES LITTERAIRES BORDEAUX AQUITAINE;34426475900046.0;Escales du livre 2021;150000;aide en numéraire;échelonné;2021-02-12/2021-08-12;sans objet;non;1.00;2021-02-12;;Autre objet;Entre 100 000€ et 500 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-02-26;2021/24;ASSO EUROPEENNE DU FILM D'ANIMATION;50907979400012.0;Cartoon movie;125000;aide en numéraire;échelonné;2021-02-26/2021-08-26;sans objet;non;1.00;2021-02-26;;Autre objet;Entre 100 000€ et 500 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-03-15;2021/56;ADEM;39811228400015.0;Décastar 2021;58000;aide en numéraire;échelonné;2021-03-15/2021-09-15;sans objet;non;1.00;2021-03-15;;Autre objet;Entre 30 000€ et 100 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-02-02;2020/292;URHAJ;82779162900018.0;Fonctionnement;69000;aide en numéraire;échelonné;2021-02-02/2021-08-02;sans objet;non;1.00;2021-02-02;;Fonctionnement;Entre 30 000€ et 100 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2020-02-20;2020/134;HYDRAULIQUE SANS FRONTIERES;38278967500032.0;Action solidarité internationale eau;50000;aide en numéraire;échelonné;2020-02-20/2020-08-20;sans objet;non;1.00;2020-02-20;;Autre objet;Entre 30 000€ et 100 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-01-25;2021/136;UNION BORDEAUX METROPOLE (UBM);41892140900029.0;Fonctionnement;197000;aide en numéraire;échelonné;2021-01-25/2021-07-25;sans objet;non;1.00;2021-01-25;;Fonctionnement;Entre 100 000€ et 500 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-05-26;2021/171;DESTINATION MULTIMEDIA;52419833000036.0;Fonctionnement;25000;aide en numéraire;échelonné;2021-05-26/2021-11-26;sans objet;non;1.00;2021-05-26;;Fonctionnement;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-06-22;2021/264;ADAV 33;30091783800025.0;Fonctionnement;117400;aide en numéraire;échelonné;2021-06-22/2021-12-22;sans objet;non;1.00;2021-06-22;;Fonctionnement;Entre 100 000€ et 500 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-06-10;2021/279;BORDEAUX ROCK;48029371100028.0;Festival Musical écran;20000;aide en numéraire;échelonné;2021-06-10/2021-12-10;sans objet;non;1.00;2021-06-10;;Autre objet;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-05-31;2021/102;OFFICE DE TOURISME ET DES CONGRES BM;78180455400017.0;Fonctionnement;3500000;aide en numéraire;échelonné;2021-05-31/2021-11-30;sans objet;non;1.00;2021-05-31;;Fonctionnement;Supérieur à 500 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-06-09;2021/280;STIGMERGIE;88483872300010.0;Smac agglo;28500;aide en numéraire;échelonné;2021-06-09/2021-12-09;sans objet;non;1.00;2021-06-09;;Autre objet;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2020-09-17;2020/71;TALENCE INNOVATION SUD DEVELOPPEMENT;42971672300011.0;Fonctionnement;42700;aide en numéraire;échelonné;2020-09-17/2022-03-09;sans objet;non;1.00;2020-09-17;;Fonctionnement;Entre 30 000€ et 100 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-07-09;2021/206;AVENIR PAPETERIE BEGLES;89951852600012.0;Fonctionnement;15000;aide en numéraire;échelonné;2021-07-09/2022-01-09;sans objet;non;1.00;2021-07-09;;Fonctionnement;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-06-29;2021/279;COLLECTIF TOC TOC;87921350200013.0;La maison Toc Toc;15000;aide en numéraire;échelonné;2021-06-29/2021-12-29;sans objet;non;1.00;2021-06-29;;Autre objet;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-06-18;2021/279;LES Z'ARPETES;52528933600030.0;Les Z'arpetes;15000;aide en numéraire;échelonné;2021-06-18/2021-12-18;sans objet;non;1.00;2021-06-18;;Autre objet;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-07-01;2021/282;MUSIQUES DE NUIT DIFFUSION;34169319000033.0;Festival Hauts de garonne;25000;aide en numéraire;échelonné;2021-07-01/2022-01-01;sans objet;non;1.00;2021-07-01;;Autre objet;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2020-02-20;2020/134;SOLIDARITE EAU EUROPE;42002173500030.0;Action solidarité internationale eau;15000;aide en numéraire;échelonné;2020-02-20/2020-08-20;sans objet;non;1.00;2020-02-20;;Autre objet;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-06-07;2021/142;HABITAT JEUNES DE LEVAIN;78181271400017.0;Lutte contre la précarité alimentaire;28250;aide en numéraire;échelonné;2021-06-07/2021-12-07;sans objet;non;1.00;2021-06-07;;Autre objet;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-06-17;2021/142;HABITAT JEUNES HAUTS DE GARONNE;32404359500010.0;Lutte contre la précarité alimentaire;28250;aide en numéraire;échelonné;2021-06-17/2021-12-17;sans objet;non;1.00;2021-06-17;;Autre objet;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-05-25;2021-143;GALAS;88105035500018.0;Fonctionnement;7000;aide en numéraire;échelonné;2021-05-25/2021-11-25;sans objet;non;1.00;2021-05-25;;Fonctionnement;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-06-01;2021-304;ECOSITE DU BOURGAILH;44493244600032.0;Fonctionnement;25000;aide en numéraire;échelonné;2021-06-01/2021-12-01;sans objet;non;1.00;2021-06-01;;Fonctionnement;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2020-07-24;2020-BM0611;CAISSE SOCIALE DE DEVELOPPEMENT LOCAL;41900910500018.0;Aide relance entrepreneurs;225000;aide en numéraire;échelonné;2020-07-24/2021-01-24;sans objet;non;1.00;2020-07-24;;Autre objet;Entre 100 000€ et 500 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2021-04-14;2019/821;WIMOOV;42213614300084.0;Plateforme mobilité;25000;aide en numéraire;échelonné;2021-04-14/2021-10-14;sans objet;non;1.00;2021-04-14;;Autre objet;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2021-04-27;2021/137;ADERA;40328030800012.0;Consortium Réseau Magest;5500;aide en numéraire;échelonné;2021-04-27/2021-10-27;sans objet;non;1.00;2021-04-27;;Autre objet;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2021-08-06;2021/414;ASSO CULTURELLE ISRAELITE GIRONDE;78184198600016.0;Rénovation orgue;30000;aide en numéraire;échelonné;2021-08-06/2022-02-06;sans objet;non;1.00;2021-08-06;;Autre objet;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2021-04-27;2021/146;ADPEP33;78185055700088.0;JDD;13000;aide en numéraire;échelonné;2021-04-27/2021-10-27;sans objet;non;1.00;2021-04-27;;Autre objet;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2021-06-22;2021/299;GERMAINE VEILLE;84231008800013.0;Fonctionnement;25000;aide en numéraire;échelonné;2021-06-22/2021-12-22;sans objet;non;1.00;2021-06-22;;Fonctionnement;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2021-08-26;2021/409;L'ACADEMIE DES RUCHES;50299030200049.0;Fonctionnement;8000;aide en numéraire;unique;2021-08-26/2022-02-26;sans objet;non;1.00;2021-08-26;;Fonctionnement;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2021-03-18;2021/147;GRAINE NOUVELLE-AQUITAINE;38956456800027.0;Juniors du dévelop. durable;52500;aide en numéraire;échelonné;2021-03-18/2021-09-18;sans objet;non;1.00;2021-03-18;;Autre objet;Entre 30 000€ et 100 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2021-09-10;2021/409;ADIE;35221687300211.0;Fonctionnement;15000;aide en numéraire;échelonné;2021-09-10/2022-03-10;sans objet;non;1.00;2021-09-10;;Fonctionnement;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2021-06-20;2021-150;WEJOB;82182204600024.0;Fonctionnement FAJ;34000;aide en numéraire;échelonné;2021-06-20/2021-12-20;sans objet;non;1.00;2021-06-20;;Autre objet;Entre 30 000€ et 100 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2021-09-03;2021/428;VELO CITE;43288382500031.0;Fête du vélo;5000;aide en numéraire;échelonné;2021-09-03/2022-03-03;sans objet;non;1.00;2021-09-03;;Autre objet;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2021-06-28;2021-230;FRANCE ACTIVE AQUITAINE;45154609700028.0;Dotation outils financiers;30000;aide en numéraire;unique;2021-06-28/2021-12-28;sans objet;non;1.00;2021-06-28;;Autre objet;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2021-10-07;2021-318;HAUTS DE GARONNE DEVELOPPEMENT;34975346700043.0;Pépinière de Floirac;11000;aide en numéraire;échelonné;2021-10-07/2022-04-07;sans objet;non;1.00;2021-10-07;;Autre objet;Inférieur à 30 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2021-10-10;2021-333;FESTIVAL INTER FILM D'HISTOIRE;37914022100019.0;Festival international du film d'histoire;50000;aide en numéraire;échelonné;2021-10-10/2022-04-10;sans objet;non;1.00;2021-10-10;;Autre objet;Entre 30 000€ et 100 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2021-10-21;2021-460;SOFILM SUMMERCAMP;81195928700012.0;Fonctionnement;150000;aide en numéraire;échelonné;2021-10-21/2022-04-21;sans objet;non;1.00;2021-10-21;;Fonctionnement;Entre 100 000€ et 500 000€
2021-11-18;BORDEAUX METROPOLE;24330031600011.0;2021-11-08;2021-507;ATIS;52289609100033.0;Fonctionnement;20000;aide en numéraire;échelonné;2021-11-08/2022-05-08;sans objet;non;1.00;2021-11-08;;Fonctionnement;Inférieur à 30 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011.0;2021-11-08;2021/459;CAP SCIENCES CCSTI;39988425300036.0;Investissement;240000;aide en numéraire;échelonné;2021-11-08/2022-05-08;sans objet;non;1.00;2021-11-08;;Autre objet;Entre 100 000€ et 500 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011.0;2021-10-27;2021/544;LA FONDATION CULTURE ET CIVILISATIONS DU VIN;80985790700038.0;Plan d'investissement;1816000;aide en numéraire;échelonné;2021-10-27/2022-04-27;sans objet;non;1.00;2021-10-27;;Autre objet;Supérieur à 500 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011.0;2021-06-14;2021/138;LA MAISON DE LA PROMOTION SOCIALE;81910693100010.0;Ma rénov Bordeaux Métropole;180000;aide en numéraire;échelonné;2021-06-14/2021-12-14;sans objet;non;1.00;2021-06-14;;Autre objet;Entre 100 000€ et 500 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011.0;2021-10-22;2021/570;DIGITAL AQUITAINE;80961975200029.0;Fonctionnement;50000;aide en numéraire;échelonné;2021-10-22/2022-04-22;sans objet;non;1.00;2021-10-22;;Fonctionnement;Entre 30 000€ et 100 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011.0;2021-10-20;2020/139;DESTINATION MULTIMEDIA;52419833000036.0;Plan pauvreté ALADDIN;20500;aide en numéraire;unique;2021-10-20/2022-04-20;sans objet;non;1.00;2021-10-20;;Autre objet;Inférieur à 30 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011.0;2021-10-15;2020/139;CRIJ NA;30733663600039.0;Plan pauvreté ALADDIN;800;aide en numéraire;unique;2021-10-15/2022-04-15;sans objet;non;1.00;2021-10-15;;Autre objet;Inférieur à 30 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011.0;2021-10-15;2020/139;BORDEAUX ECOLE NUMERIQUE;84122122900013.0;Plan pauvreté ALADDIN;19800;aide en numéraire;unique;2021-10-15/2022-04-15;sans objet;non;1.00;2021-10-15;;Autre objet;Inférieur à 30 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011.0;2021-10-28;2020/139;PIMMS;79886728900018.0;Plan pauvreté ALADDIN;3000;aide en numéraire;unique;2021-10-28/2022-04-28;sans objet;non;1.00;2021-10-28;;Autre objet;Inférieur à 30 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011.0;2021-10-25;2020/139;DEFI;41214436200032.0;Plan pauvreté ALADDIN;5000;aide en numéraire;unique;2021-10-25/2022-04-25;sans objet;non;1.00;2021-10-25;;Autre objet;Inférieur à 30 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011.0;2021-11-29;2021-576;CYCLES ET MANIVELLES;80077623900033.0;MAMMA;55000;aide en numéraire;échelonné;2021-11-29/2022-05-29;sans objet;non;1.00;2021-11-29;;Autre objet;Entre 30 000€ et 100 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011.0;2021-10-21;2021-576;LEON A VELO;82959066000017.0;MAMMA;55000;aide en numéraire;échelonné;2021-10-21/2022-04-21;sans objet;non;1.00;2021-10-21;;Autre objet;Entre 30 000€ et 100 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011.0;2021-10-28;2021-576;VELO CITE;43288382500031.0;MAMMA;55000;aide en numéraire;échelonné;2021-10-28/2022-04-28;sans objet;non;1.00;2021-10-28;;Autre objet;Entre 30 000€ et 100 000€
2021-12-20;BORDEAUX METROPOLE;24330031600011.0;2021-12-09;2021-733;SOLIHA AIS;49052081400032.0;"Plateforme ""Louer clé en main""";20000;aide en numéraire;échelonné;2021-12-09/2022-06-09;sans objet;non;1.00;2021-12-09;;Autre objet;Inférieur à 30 000€
2021-02-02;BORDEAUX METROPOLE;24330031600011.0;2020-12-08;2020/142;ESPACE TEXTILE RIVE DROITE;85029215200012.0;appel à projet FAJ;35000;aide en numéraire;échelonné;2020-12-08/2021-06-08;sans objet;non;1.00;2020-12-08;;Autre objet;Entre 30 000€ et 100 000€
2021-02-02;BORDEAUX METROPOLE;24330031600011.0;2021-01-05;2020/565;COMPAGNIE LES MARCHES DE L'ÉTÉ;32848008200069.0;Rencontres 30 30;15000;aide en numéraire;échelonné;2021-01-05/2021-07-05;sans objet;non;1.00;2021-01-05;;Autre objet;Inférieur à 30 000€
2021-02-02;BORDEAUX METROPOLE;24330031600011.0;2021-01-11;2020/421;TARMAQ;88352417500014.0;Fonctionnement;294365;aide en numéraire;échelonné;2021-01-11/2021-07-11;sans objet;non;1.00;2021-01-11;;Fonctionnement;Entre 100 000€ et 500 000€
2021-02-02;BORDEAUX METROPOLE;24330031600011.0;2021-01-19;2020/501;ADI NOUVELLE AQUITAINE;82033673300010.0;Fonctionnement;24000;aide en numéraire;unique;2021-01-19/2021-07-19;sans objet;non;1.00;2021-01-19;;Fonctionnement;Inférieur à 30 000€
2021-02-02;BORDEAUX METROPOLE;24330031600011.0;2021-01-27;2020/571;COOP ET BAT;53310615000023.0;Subvention exceptionnelle;12500;aide en numéraire;unique;2021-01-27/2021-07-27;sans objet;non;1.00;2021-01-27;;Autre objet;Inférieur à 30 000€
2021-02-02;BORDEAUX METROPOLE;24330031600011.0;2021-01-27;2020/439;CRESS AQUITAINE;81090958000021.0;Subvention exceptionnelle;200000;aide en numéraire;échelonné;2021-01-27/2021-07-27;sans objet;non;1.00;2021-01-27;;Autre objet;Entre 100 000€ et 500 000€
2021-02-02;BORDEAUX METROPOLE;24330031600011.0;2021-01-27;2020/503;AQUITEC;39061052500029.0;Salon formation;21000;aide en numéraire;échelonné;2021-01-27/2021-07-27;sans objet;non;1.00;2021-01-27;;Autre objet;Inférieur à 30 000€
2021-02-02;BORDEAUX METROPOLE;24330031600011.0;2021-01-27;2020/571;MAISON INITIATIVE ENTREPRENARIAT MIE;41219456500021.0;Fonctionnement;7800;aide en numéraire;unique;2021-01-27/2021-07-27;sans objet;non;1.00;2021-01-27;;Fonctionnement;Inférieur à 30 000€
2021-02-02;BORDEAUX METROPOLE;24330031600011.0;2021-01-28;2020/565;LES ARTS AU MUR;43434085700037.0;Fonctionnement;15000;aide en numéraire;échelonné;2021-01-28/2021-07-28;sans objet;non;1.00;2021-01-28;;Fonctionnement;Inférieur à 30 000€
2021-02-02;BORDEAUX METROPOLE;24330031600011.0;2021-01-29;2020/485;SEPANSO;39253524100013.0;Subvention exceptionnelle;15000;aide en numéraire;échelonné;2021-01-29/2021-07-29;sans objet;non;1.00;2021-01-29;;Autre objet;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-02-12;2020/565;PARALLELES ATTITUDE DIFFUSION;35011886500046.0;Carnaval 2 rives;15000;aide en numéraire;échelonné;2021-02-12/2021-08-12;sans objet;non;1.00;2021-02-12;;Autre objet;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-03-02;2021/54;LA FABRIQUE POLA;44433758800040.0;Fonctionnement;114000;aide en numéraire;échelonné;2021-03-02/2021-09-02;sans objet;non;1.00;2021-03-02;;Fonctionnement;Entre 100 000€ et 500 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-04-09;2021/135;COS DU PERSONNEL DE BORDEAUX METROPOLE;48301340500012.0;Fonctionnement;1800000;aide en numéraire;échelonné;2021-04-09/2021-10-09;sans objet;non;1.00;2021-04-09;;Fonctionnement;Supérieur à 500 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-04-22;2021/100;INVEST IN BORDEAUX;40919981700050.0;Fonctionnement;487775;aide en numéraire;échelonné;2021-04-22/2021-10-22;sans objet;non;1.00;2021-04-22;;Fonctionnement;Entre 100 000€ et 500 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-05-12;2021/101;LA MÉMOIRE DE BORDEAUX;34221545600043.0;Mise à disposition d'un agent;25525;aide en numéraire;unique;2021-05-12/2021-11-12;sans objet;non;1.00;2021-05-12;;Autre objet;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-01-11;2020/204;LES DROITS DU PIETON EN GIRONDE;41138802800010.0;CCSPL;500;aide en numéraire;unique;2021-01-11/2021-07-11;sans objet;non;1.00;2021-01-11;;Autre objet;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2020-10-03;2020/204;ESPACE 33;39507866000036.0;CCSPL;500;aide en numéraire;unique;2020-10-03/2021-04-03;sans objet;non;1.00;2020-10-03;;Autre objet;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-06-03;2021/282;ADMAA;48956307200029.0;Festival Relâche;35000;aide en numéraire;échelonné;2021-06-03/2021-12-03;sans objet;non;1.00;2021-06-03;;Autre objet;Entre 30 000€ et 100 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-06-09;2021/279;BRUIT DU FRIGO;41763246000073.0;La mêlée;5000;aide en numéraire;échelonné;2021-06-09/2021-12-09;sans objet;non;1.00;2021-06-09;;Autre objet;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-06-09;2021/282;SEMER LE DOUTE;53389682500031.0;Festival FIFIB;26000;aide en numéraire;échelonné;2021-06-09/2021-12-09;sans objet;non;1.00;2021-06-09;;Autre objet;Inférieur à 30 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-07-05;2021/232;BANQUE ALIMENTAIRE;34063725500027.0;Fonctionnement;50000;aide en numéraire;échelonné;2021-07-05/2022-01-05;sans objet;non;1.00;2021-07-05;;Fonctionnement;Entre 30 000€ et 100 000€
2021-08-10;BORDEAUX METROPOLE;24330031600011.0;2021-06-30;2021/2014;OFFICE DE TOURISME ET DES CONGRES BM;78180455400017.0;Fête du vin;12000;aide en numéraire;échelonné;2021-06-30/2021-12-30;sans objet;non;1.00;2021-06-30;;Autre objet;Inférieur à 30 000€
