web-scraper-start-url,nom,description,adresse,code postal,telephone,president,site web,categorie
https://assos.bordeaux.fr/association/detail/830,DANS SON ENVOL,"L'association loi 1901 ""Dans son Envol"" dispense des ateliers de danse : éveil corporel, danse classique et danse contemporaine pour les enfants, les adolescents et les adultes, ainsi que des ateliers d'art-thérapie (danse, chant, écriture, peinture, etc.). L'art-thérapie s'adresse à des personnes atteints de handicaps, pathologies, maladies ou troubles de la communication, de la relation, etc.","3, rue Antoine Monier                                                                                                ",33000,06 79 36 90 52,null,,Culture
https://assos.bordeaux.fr/association/detail/690,ASSOCIATION BOARD-O,Promotion et développement du skateboard sous toutes ses formes.,81 quais des chartrons                                                                                                ,33300,06 62 33 86 60,Grégoire Grange,www.boardo.fr,Sport
https://assos.bordeaux.fr/association/detail/657,RADIO CHU,"Radio CHU est une radio associative reconnue d'intérêt général accueillie au sein du CHU de Bordeaux et destinée aux personnes hospitalisées et leur entourage.Ses principaux objectifs sont de briser la solitude en ouvrant l'hôpital sur l'extérieur et inciter au dialogue, faire oublier la maladie en offrant des moments d'évasions et des occasions de découvertes radiophoniques.",Tripode Groupe Pellegrin place Amélie Raba Léon                                                                                                ,33076,07 83 20 00 28,Marie Thérèse Audineau,www.chu-bordeaux.fr/Patient-proches/Associations-au-service-des-patients/Radio-CHU,Culture
https://assos.bordeaux.fr/association/detail/854,HABITAT ET HUMANISME GIRONDE - HH33,"Habitat et Humanisme œuvre dans le logement :
- Logement en diffus pour familles en difficultés accompagnées par nos 2 Conseillères en Économie Sociale et Familiale;
- Une pension de famille ""Maison Saint-Fort"" pour personnes seules accompagnées par 2 éducateurs et des bénévoles en activité collective.
Notre mission est de rendre l'autonomie locative à nos locataires avec le retour à la dignité de la personne.",47 Rue Charles Tournemire                                 Cité des Aubiers                                                                                                             ,33300,05 56 39 98 58,null,null,"Entraide, solidarité, humanitaire"
https://assos.bordeaux.fr/association/detail/903,BOXING CLUB ALAMELE - BCA,"Pratique de la boxe éducative, loisir amateur ou professionnel, éducation physique et des sports. Accompagnement à la réinsertion sociale et à la scolarité. Lutte contre la sédentarité et promotion des activités physiques et sportives. Atelier santé sur des thématiques liées au bien être et à la santé (nutrition, tabac, sommeil pratique sportive...). Initiation et découverte de la boxe, animation ring gonflable.",18 avenue André Reinson                                                                                                ,33300,06 51 49 90 35,null,bc-alamele.fr,Sport
https://assos.bordeaux.fr/association/detail/707,ÉCOLE DES GRANDS PARENTS EUROPÉENS - EGPE,"Promouvoir les réflexions et recherches sur le rôle des grands-parents dans la famille et dans la société. Privilégier la force du lien des grands-parents avec leurs petits-enfants et leurs enfants. Offrir aux grands-parents un lieu d’écoute, de soutien, d’information. Favoriser les échanges intergénérationnels et interculturels au-delà des frontières. Représenter la génération des grands-parents.",rue d'Alzon                                                                                                ,33000,07 82 14 96 94,null,www.egpebordeauxgironde.fr,"Vivre ensemble, vie quotidienne"
https://assos.bordeaux.fr/association/detail/890,FÉDÉRATION FRANÇAISE DES MÉTIERS DE L'ASSISTANAT ET DU SECRÉTARIAT - FFMAS GIRONDE,"Fédérer, représenter les professionnels de la fonction ""secrétariat - assistanat"" généralistes ou spécialisés, office-managers, adjoints de direction afférents aux métiers du champ professionnel ""gestion - administration"" (TPE, PME, multinationales, public, privé, indépendants) ainsi que les responsables de l'enseignement et les apprenants. Promouvoir, valoriser le métier, accompagner les professionnels concernés.",8 rue cité Conrad                                                                                                 ,33300,06 88 76 98 80,Marie-France Rychener,www.ffmas.com,Economie
https://assos.bordeaux.fr/association/detail/1779,LA PETITE COMMUNE,"Développer des manifestations et initiatives contribuant à tisser du lien social entre les acteurs locaux
(particuliers, associatifs et/ou collectivités) sur le quartier Chartrons / Grand Parc / Jardin Public ; développer des initiatives fraternelles, solidaires et citoyennes.",Rue Rochambeau                                                                                                ,33000,06 06 73 72 53,null,lapetitecommune.fr,"Vivre ensemble, vie quotidienne"
https://assos.bordeaux.fr/association/detail/523,CONTACT AQUITAINE,"Dialogue entre les parents, les lesbiennes, gays, bi et trans, leurs familles et ami.e.s",38 cours du maréchal Foch                                                                                                ,33000,05 57 35 71 77,null,www.asso-contact.org/asso/33,"Vivre ensemble, vie quotidienne"
https://assos.bordeaux.fr/association/detail/1185,THÉÂTRE LA BOÎTE À JOUER,"La Boîte à Jouer accueille des compagnies pour travailler dans ses locaux et propose une programmation nomade qui se balade dans différents quartiers de Bordeaux. Les spectacles sont pour tous les âges (bébés, enfants, ado et tous publics) et de genres multiples (théâtre, marionnette, clown, théâtre-musical...) afin de permettre à toutes personnes de venir selon ses goûts. Ses tarifs sont accessibles.",50 rue Lombard                                                                                                ,33300,06 14 36 47 92,null,null,Culture
https://assos.bordeaux.fr/association/detail/1780,5UN7 - 5UN7,"Lieu d'art contemporain porté par des artistes pour des artistes, impliqué dans la vie culturelle de la cité et plus largement dans la création contemporaine, accueillant mensuellement des artistes en devenir et confirmés de la Métropole mais aussi sous forme de résidences courtes des artistes français et internationaux, 5UN7, ouvert sur
tous les champs de l'art contemporain dans un engagement attentif et indépendant",57 rue de La Rousselle                                                                                                ,33000,06 25 58 76 31,null,www.5un7.fr,Culture
https://assos.bordeaux.fr/association/detail/1618,AMICALE LAÏQUE DE BACALAN - ALB,"L'Amicale laïque de Bacalan est née de la volonté de faire vivre un espace d'éducation populaire dans le quartier de Bacalan. 
Elle favorise le lien associatif, l'expression de chacun ainsi que l‘épanouissement de tous à travers des ateliers et des manifestations.",2 rue Duquesne                                                                                                ,33300,05 56 50 85 60,null,amicalebacalan.com,null
https://assos.bordeaux.fr/association/detail/677,SAINT-MARTIN BORDEAUX CULTURAL CONNECTIONS - SMB2C,"SMB2C est une association de jeunes Saint-Martinois vivants sur Bordeaux et ses alentours.
L’association à but non lucratif a été créée en octobre 2016 suite à un pique-nique sur les quais de Bordeaux.
Nous avons créé cette association dans l’optique de se réunir autour des activités culturelles en rapport avec Saint Martin.",26 Rue Mazagran                                                                                                ,33800,07 88 94 82 34,Terrison BENJAMIN,null,null
https://assos.bordeaux.fr/association/detail/667,MONTS ET MERVEILLES,Monts et merveilles a pour but de développer des actions artistiques fondées sur le contexte et la relation.,7 Quai de Brienne                                                                                                ,33800,09 51 55 08 93,null,montsetmerveilles.eu,Culture
https://assos.bordeaux.fr/association/detail/1856,JEUNES EUROPÉENS - BORDEAUX - JEB,"Depuis 2003, les Jeunes Européens - Bordeaux font la promotion du projet européen, à Bordeaux et en Gironde.
Plusieurs milliers de jeunes sont rassemblés au sein des Jeunes Européens dans le but de promouvoir une Europe plus politique et plus intégrée, mais aussi de susciter un intérêt des citoyens pour les questions européennes.",125 cours d'Alsace et Lorraine                                 Centre d'informations - Europe Direct                                                                                                             ,33000,06 04 19 65 14,null,,"Vivre ensemble, vie quotidienne"
https://assos.bordeaux.fr/association/detail/650,UNION DÉPARTEMENTALE DES ASSOCIATIONS FAMILIALES DE LA GIRONDE - UDAF 33,"L'UDAF de la Gironde
- Représente les intérêts des familles par ses nombreuses représentations assurées par des délégués familiaux et mène l’action politique locale et départementale en faveur des familles.
- Elles observe les besoins des familles
- Elle développe et gère de nombreux services aux familles.",25 rue Francis Martin                                 CS 11243                                                                                                             ,33075,05 56 01 42 64,null,www.udaf33.fr,"Vivre ensemble, vie quotidienne"
https://assos.bordeaux.fr/association/detail/1494,L'ACADÉMIE DE LA COULEUR,"Association qui a pour objet la promotion de la couleur, trait d'union entre chercheurs, industriels, praticiens et utilisateurs de la couleur",23 quai des Chartrons                                                                                                ,33000,06 32 88 66 67,Marie-Pierre SERVANTIE,null,Culture
https://assos.bordeaux.fr/association/detail/1795,ASSOCIATION VINOSMOSE,L'association a créée et commercialisé un vin de marque bordelais,8 parvis des chartrons                                                                                                ,33000,07 61 60 44 29,null,null,Education - Enfance - Jeunesse - Vie étudiante
https://assos.bordeaux.fr/association/detail/1628,PÔLE MAGNETIC,"Plateforme créative et récréative, épicentre d'un nouveau souffle artistique, le ArtLab a pour ambition de décloisonner les pratiques polymorphes et de cristalliser les énergies autour d’une ligne contemporaine, figurative ou onirique, lyrique ou subversive.",1 place Avisseau                                                                                                ,33300,09 54 17 46 43,null,www.polemagnetic.fr,Culture
https://assos.bordeaux.fr/association/detail/977,ASSOCIATION MARIE DE LUZE - MDL,L'association a pour but d'accueillir et d'accompagner des jeunes filles qui lui sont confiées et de leur permettre de se reconstruire dans un cadre sécurisant et d'envisager un projet de vie. Elle gère actuellement un établissement composé de 3 pôles dans le cadre de la protection de l'enfance.,85 rue Laroche                                                                                                ,33000,05 57 87 22 22,null,null,Education - Enfance - Jeunesse - Vie étudiante
https://assos.bordeaux.fr/association/detail/661,LES P'TITS GRATTEURS,"L’association Les P’tits Gratteurs anime l’espace public de Bordeaux Sud depuis 2001. Elle organise tout au long de l’année, en lien avec les acteurs culturels et sociaux du territoire, des animations et événements culturels et de loisirs, gratuits et ouverts à tous.",3 rue de Tauzia                                                                                                ,33800,07 82 79 10 09,null,lesptitsgratteurs.fr,Culture
https://assos.bordeaux.fr/association/detail/748,FAITS DE COEUR'S - FAITSDECOEUR'S,L'association a pour objet la mise en place d'actions de solidarité destinées aux personnes agées et aux personnes en situations d'aidants familiaux.,27 rue Veyssière                                                                                                ,33800,06 48 53 07 78,CHANTAL FRATTI,null,"Vivre ensemble, vie quotidienne"
https://assos.bordeaux.fr/association/detail/793,ASSOCIATION KURDE ROJAVA GIRONDE,"L'association KURDE ROJAVA GIRONDE se charge d'organiser, d'initier et de soutenir les activités suivantes : accueil, accompagnement de migrants, réfugiés et autres, favoriser leur intégration par des actions éducatives, culturelles et sportives. Elle organise des manifestations, des collectes en vue de financer ces actions.","38, rue raymond poincaré                                 appt: 20                                                                                                             ",33100,06 88 15 36 69,Badia Hassan,null,Culture
https://assos.bordeaux.fr/association/detail/925,RHIZOME,Rhizome est une association qui propose un service de collecte et de valorisation des déchets organiques par micro-méthanisation pour les particuliers et les professionnelles.,15 rue claude taffanel                                                                                                ,33800,06 43 05 91 77,adrien kapper,null,Cadre de vie environnement
https://assos.bordeaux.fr/association/detail/691,ENTRAIDE & ENTREPRENEURS - E & E,"Soutien bénévole apporté aux entrepreneurs en difficulté dans le but d'éviter les procédures collectives, les pertes d'emploi et de savoir faire. Ils sont accompagnés par un coach spécialisé pour retrouver leur potentiel décisionnel et par un parrainage technique et logistique afin que leur activité soit sauvegardée dans sa pérennité et son intégrité.","19, rue Gabriel Léglise                                                                                                ",33200,06 07 98 68 76,Claudine Pery,http:/www.eefrance.fr,Economie
https://assos.bordeaux.fr/association/detail/1433,ENTR-AUTRES,,pas d'adresse,,,null,null,null
https://assos.bordeaux.fr/association/detail/988,CENTRE D'ANIMATION BORDEAUX SUD - ASSOCIATION DES CENTRES D'ANIMATION DE QUARTIERS DE BORDEAUX - ACAQB,"L’association des centres d’animation de quartiers de Bordeaux (ACAQB), se compose aujourd’hui de 11 centres d’animation à vocation sociale et culturelle répartis sur les deux rives de Bordeaux. Le centre d’animation Bordeaux Sud propose un large panel d’activités en lien avec de nombreux partenaires.",13 rue du Professeur Devaux                                                                                                ,33800,05 56 85 76 96,Jean-Charles Palau,www.acaqb.fr,"Vivre ensemble, vie quotidienne"
https://assos.bordeaux.fr/association/detail/938,RACING CLUB DE BORDEAUX MÉTROPOLE - RCBM,L'association Racing Club de Bordeaux Métropole a pour objet principalement la pratique du football et plus généralement les activités physiques et de loisirs. Développement de notre pratique sportive et développement du Club sur le plan social et éducatif.,Chemin de Suzon                                                                                                ,33400,06 64 94 32 95,Olivier Somps,null,Sport
https://assos.bordeaux.fr/association/detail/920,RÉCUP'R,"Récup'R est un atelier participatif et solidaire qui incite à l'auto-réparation en mécanique vélo et en couture. Son but est la réduction des déchets par le réemploi. Cette recyclerie donne à ses adhérents l'accès à des outils, du matériel d'occasion et des conseils. Récup'r propose également différentes animations : vélos rigolos, atelier mobile cycle, création couture, sensibilisation à l'environnement...",4 rue des Terres de Borde                                                                                                ,33800,05 54 49 11 71,null,recupr.org,Cadre de vie environnement
https://assos.bordeaux.fr/association/detail/1460,A.V.E.C LES LIENS DU CŒUR,"Unique structure composée de médecins, patients, accompagnants et familles de patients. Entreprise à œuvrer ensemble pour l’amélioration des conditions de vie des personnes atteintes de malformations cardiaques (cardiopathies congénitales - du fœtus à l’âge adulte). Les liens du cœur a pour missions : accompagner les patients et leur famille, sensibiliser et former, agir pour l'innovation et la recherche.",Hôpital Haut Lévêque                                  Avenue de Magellan                                                                                                             ,33600,06 62 43 13 44,JEAN BENOIT THAMBO,null,"Santé, bien-être"
https://assos.bordeaux.fr/association/detail/589,AVOIRUNPCGRATUIT - A1PCG,"L'association A1PcG basée à Mérignac 33700,  récupère tous vos composants informatique, Pc portable, bureau, particulier, professionnel, entreprise & association, nous les remettons en état pour les mettre à disposition aux personnes démunies GRATUITEMENT...!!!",Mr Barateau                                 BP 50 052                                                                                                             ,33703,06 66 62 19 61,Philippe BARATEAU,www.a1pcg.fr,"Entraide, solidarité, humanitaire"
https://assos.bordeaux.fr/association/detail/1269,CCC33,,pas d'adresse,,,null,null,null
https://assos.bordeaux.fr/association/detail/1235,RELAIS HANDICAP INTERNATIONAL DE BORDEAUX - HI33,,pas d'adresse,,,null,null,null
https://assos.bordeaux.fr/association/detail/947,100 PROPOS SANS RÉPONSE,"100 propos sans réponse, compagnie de théâtre, a pour objet la création et la production de spectacles vivants et l'organisation d'activités en lien avec les arts de la scène.",108 rue prunier                                                                                                ,33300,06 85 34 24 42,null,,Culture
https://assos.bordeaux.fr/association/detail/840,ENSEMBLE ORCHESTRAL MOLTO ASSAÏ - MOLTO ASSAÏ,"L’association a pour objet d’offrir aux musiciens amateurs de la région une pratique orchestrale de qualité et de promouvoir la musique en favorisant l’accès de tous à des œuvres classiques ou contemporaines, qu’ils soient musiciens ou auditeurs.",37 rue Gaston Lespiault                                                                                                ,33000,06 78 18 00 96,null,www.moltoassai.fr,Culture
https://assos.bordeaux.fr/association/detail/825,ASSOCIATION RÉNOVATION,"L’Association Rénovation est spécialisée dans la prise en charge d’enfants, d’adolescents et d’adultes affectés par des troubles du comportement et des maladies psychiques. Elle se présente comme une alternative à l’isolement ou l’enfermement et comme une tentative pour permettre à chacun d’intervenir comme sujet parlant et de prendre en main son destin.",68 rue des Pins Francs                                                                                                ,33200,05 56 02 00 31,null,null,"Santé, bien-être"
https://assos.bordeaux.fr/association/detail/1138,"PALESTINE33, GROUPE LOCAL DE L'AFPS (ASSOCIATION FRANCE PALESTINE SOLIDARITÉ)","Palestine33 a pour but d’apporter un soutien tant moral que matériel au peuple palestinien qui se bat contre l'apartheid, la colonisation, les spoliations, pour que le droit s'impose enfin.
Nos moyens d’action sont notamment des campagnes de souscription pour financer des acteurs locaux, l'information de la population girondine par des conférences, expositions, publications et autres formes d’intervention publique.","27, rue de Belgique                                                                                                ",33800,06 49 63 40 14,null,null,"Entraide, solidarité, humanitaire"
https://assos.bordeaux.fr/association/detail/826,LA TRIBUNE MONTESQUIEU,"La Tribune Montesquieu est une association étudiante ayant pour objectif de libérer la parole par l'écriture, l'éloquence et le débat. Nous éditons un journal rédigé par les étudiants, organisons des procès fictifs, participons au championnat de France de débat et d'éloquence et organisons des ateliers théâtre/improvisation chaque semaine.",Université de Bordeaux - 16 avenue Léon Duguit                                 bureau A17                                                                                                             ,33608,06 89 30 06 32,Anna Pasternatzky,null,Culture
https://assos.bordeaux.fr/association/detail/591,THÉÂTRE EN MIETTES,"Le Théâtre en Miettes a pour objet la promotion et le développement de la création théâtrale, la diffusion et l'animation culturelle dans un but d'éducation populaire. Avec 4 domaines d'interventions (Compagnie Théâtrale, École de Théâtre, Centre de formation professionnelle, salle de spectacle), le Théâtre en miettes couvre de manière transversale ses objectifs d'actions et d'éducations culturelles.",40 rue Joséphine                                                                                                ,33300,05 56 43 06 31,null,www.theatreenmiettes.fr/BPJEPS.htmll,Culture
https://assos.bordeaux.fr/association/detail/1325,HAPPE:N,"L’association dite HAPPE:N fondée en Septembre 2009 a pour but de favoriser la promotion de la vie culturelle de la Communauté Urbaine de Bordeaux et d'Aquitaine, ainsi que la visibilité des artistes locaux.",34 rue du Cloître                                                                                                ,33000,06 33 15 87 41,null,null,Culture
https://assos.bordeaux.fr/association/detail/622,COLLECTIF LESCURE LE LIEU SANS NOM,Cette association a pour but d'animer et de gérer un lieu mutualisé de diffusion et d'accompagnement à la création artistique et culturelle.,12 rue de Lescure                                                                                                ,33000,09 54 05 50 54,null,null,"Vivre ensemble, vie quotidienne"
https://assos.bordeaux.fr/association/detail/780,LOCAL'ATTITUDE : DU JARDIN À L'ÉPICERIE - LOCAL'ATTITUDE,"Face à la précarité grandissante des populations des quartiers nord de Bordeaux, depuis 2012, habitants, bénévoles et équipes des 3 centres sociaux
(GP Intencité, Foyer Fraternel et Bordeaux Nord) ont souhaité voir naître un nouveau lieu ouvert à tous, afin d’apporter une réponse pour faire face aux enjeux liés à l'alimentation et favoriser la mixité et le lien social.",5 Rue Etienne Huyard                                  Centre Commercial Counord                                                                                                              ,33300,05 56 50 38 22,null,,"Entraide, solidarité, humanitaire"
https://assos.bordeaux.fr/association/detail/643,LATINO MEX BORDEAUX - LMB,"Diffuser, partager et faire découvrir la culture, les traditions, les festivités et les coutumes de l’Amérique Latine, en particulière la culture mexicain, à travers des événements festifs et culturels. Aider les ressortissants latino-américains arrivant à Bordeaux à s’intégrer socialement et culturellement dans la société française. Soutenir et promouvoir la création d’entreprises latino-américaines.","255, Rue Mandron                                 Appt. 75                                                                                                             ",33000,06 33 09 12 12,Erick VALDEZ,,Culture
https://assos.bordeaux.fr/association/detail/1582,AMIS D'ICI ET D'AILLEURS,"Promouvoir les rencontres et les échanges culturels de personnes de toutes nationalités afin de promouvoir une entraide conviviale favorisant l'intégration et véhiculant un sens civique ainsi qu'une bonne moralité dans notre ville et quartier autour de l'art, peinture, sculpture, dessin, musique, édition de revues, expositions et conférences de l'histoire de Bordeaux, dégustation de plats d'ici et d'ailleurs...etc...","67, avenue du Général de Gaule                                                                                                47230 LAVARDAC",33,06 06 62 93 63,ROSE BAYANG KOUMIGNE,null,"Vivre ensemble, vie quotidienne"
https://assos.bordeaux.fr/association/detail/914,COLLECTIF JESUISNOIRDEMONDE,"Le Collectif a pour objet la recherche et la création artistiques, la production et la
diffusion de spectacles vivants, la conduite d’actions culturelles, la sensibilisation
aux pratiques artistiques afin de combattre la fatalité et les discriminations sociales.",4 bis Avenue du Professeur Vincent                                                                 BP 30034                                ,33305,06 84 97 45 49,null,www.jesuisnoirdemonde.fr,Culture
https://assos.bordeaux.fr/association/detail/918,SOCIÉTÉ ARCHÉOLOGIQUE DE BORDEAUX - SAB,"Assurer la conservation des antiquités, surveiller les chantiers, organiser des conférences sur des sujets archéologiques et de mise en valeur du patrimoine girondin, organiser des publications sur les mêmes sujets, proposer des visites de sites archéologiques ou patrimoniaux.",1  place Bardineau                                 Hotel des Sociétés Savantes                                                                                                             ,33000,06 63 77 03 28,null,www.societe-archeologique-bordeaux.fr,Culture
https://assos.bordeaux.fr/association/detail/1063,A VÉLO SANS AGE  - AVSA,"Proposer aux résidents d'Ehpad des sorties en triporteur dans l'environnement proche ou plus éloigné (avec transfert en mini-bus), voir dans leur quartier d'origine. Sous la responsabilité du personnel soignant, en coordination avec l'animatrice et selon un planning, afin de prévoir l'encadrement bénévole, pour le pilotage du vélo. Redonner le sourire par le vent dans les cheveux!",16 rue Ausone                                                                                                ,33000,06 83 22 80 32,null,null,"Entraide, solidarité, humanitaire"
https://assos.bordeaux.fr/association/detail/1452,ABRAZO Y CAMINATA,"Promouvoir la pratique du tango argentin par l'organisation de cours, stages et soirées.",64 rue roland garros                                                                                                ,33160,06 79 74 39 03,Eric Tellier-Bitsch,www.abrazoycaminata.fr,Culture
https://assos.bordeaux.fr/association/detail/495,SOSSA,Karma police Arrest this man He talks in maths He buzzes like a fridge He's like a detuned radio Karma police Arrest this girl Her Hitler hairdo Is making me feel ill And we have crashed her party This is what you'll get This is what you'll get This is what you'll get When you mess with us Karma police I've given all I can It's not enough I've given all I can But we're still on the payroll This is what you'll get,10 place lafargue                                                                                                 ,33000,06 25 14 85 74,null,fr.wikipedia.org/wiki/Zin%C3%A9dine_Zidane,Cadre de vie environnement
https://assos.bordeaux.fr/association/detail/861,L'ATELIER CHORÉGRAPHIQUE - L.A.C.,"L'enseignement artistique et culturel pour le développement de projets créatifs originaux, à travers la DANSE dans ses diverses modalités",17 Bis cours Edouard Vaillant                                                                                                ,33300,06 13 90 13 01,null,www.latelierchoregraphique.fr,Culture
https://assos.bordeaux.fr/association/detail/1260,BELL'ITALIA,Cours d'italien avec des professeurs italiens expérimentés.,17 rue des Remparts                                                                                                ,33000,06 07 17 35 95,Bernard Marquette,null,Culture
https://assos.bordeaux.fr/association/detail/1291,W415236524,dazfzaf,10 rue Jean Carmet                                                                                                ,33600,06 83 85 44 39,null,null,Loisirs
https://assos.bordeaux.fr/association/detail/1133,CENTRE DES PRATIQUES ARTISTIQUES ET RECHERCHES CHORÉGRAPHIQUE LATELIER14 - CPARC,Pratique Artistique   et  Recherche  Chorégraphique Danse,14 cours evrard de fayolle                                                                                                ,33000,06 62 30 21 84,null,www.latelier14-danse.com,Culture
https://assos.bordeaux.fr/association/detail/809,LA MAISON DES FAMILLES DE BORDEAUX - MDF,"La Maison des Familles est une maison ouverte aux familles et habitants du quartier, gratuit. Elle se veut un lieu de répit et de lien, où le vivre ensemble, le respect de l'autre dans sa différence est une valeur. Un lieu où le parent est le premier éducateur de son enfant et enfin un lieu où les projets collectifs peuvent voir le jour.",107 - 109 rue Kleber                                                                                                ,33800,07 62 10 40 99,null,null,"Vivre ensemble, vie quotidienne"
https://assos.bordeaux.fr/association/detail/973,LES MAINS POUR LE DIRE,"Langue des signes Française, accompagnement des familles en situation de handicap, spectacles adaptés, ateliers, formations","13, rue Edouard Colonne                                                                                                ",33300,06 85 97 88 90,null,null,"Entraide, solidarité, humanitaire"
https://assos.bordeaux.fr/association/detail/1581,A P'TITS PAS,,pas d'adresse,,,null,null,null
https://assos.bordeaux.fr/association/detail/935,COLLECTIF GENRE,,pas d'adresse,,,null,null,null
https://assos.bordeaux.fr/association/detail/645,TOURING PÉDESTRE BORDELAIS - TPB,"Association à objet sportif, affiliée à la Fédération Française de randonnée. Elle a pour but de proposer à ses adhérents des randonnées tous les dimanches et jeudis de longueurs variées (de 10 à 25 km), conduites par des animateurs qualifiés, des randonnées à thème. De septembre à fin Juin",59 RUE DE BRACH                                                                                                ,33000,06 35 95 13 82,Michèle LETREUX-RIGAUD,null,Sport
https://assos.bordeaux.fr/association/detail/1193,CLUB DE CANNE ET BÂTON D'AQUITAINE - CCBA,"Le CCBA est un club sportif destiné à faire découvrir et pratiquer la canne de combat, un art martial français.",12 rue de Bègles                                 Appartement 5                                                                                                             ,33800,06 10 28 12 95,Sébastien Boursier,null,Sport
https://assos.bordeaux.fr/association/detail/1283,FORRO BORDEAUX,"Promouvoir et développer la culture, l'esprit et la pratique de la danse de Bal brésilienne ""Forró"".",129 cours du Médoc                                 Résidence Saint Estèphe Appt 11- Bâtiment A                                                                                                             ,33300,06 13 77 01 48,Anne FREDEFON,www.forrobordeaux.fr,Culture
https://assos.bordeaux.fr/association/detail/1412,VIVRE À CAUDÉRAN,"Organiser des événements culturels, festifs, éducatifs pour le quartier de Caudéran : fête de l’escargot, printemps de Caudéran, Tour de Gironde, Grand Prix Cycliste de Caudéran….",28 rue Rabot                                                                                                ,33200,06 51 02 33 98,JEAN BERNARD SARRAMIA,null,"Vivre ensemble, vie quotidienne"
https://assos.bordeaux.fr/association/detail/1677,AFRISOL ECO DÉVELOPPEMENT - AED,"apporter un soutien par tout moyen direct ou indirect à la réalisation de projets, dans les pays en voie de développement. Ces projets peuvent se faire notamment en lien avec les partenaires locaux et sont destinés à améliorer les conditions de vie des habitants à des fins d’éco-développement local",23 cours de Québec                                 Porte 316                                                                                                             ,33300,06 07 84 14 25,Francois BAUDIN,www.afrisol-eco-developpement.fr,"Entraide, solidarité, humanitaire"
https://assos.bordeaux.fr/association/detail/1109,LES MARMAILLONS,Cette association a pour objet d'être une compagnie amatrice d'enseignement de l'improvisation théâtrale à visée récréative qui produira à titre occasionnel des spectacles à l'entrée libre et à l'entrée payante.,49 rue Eugène ténot                                                                                                ,33800,06 74 41 53 04,null,,Culture
https://assos.bordeaux.fr/association/detail/740,ASSOCIATION DES MALADES ET OPÉRÉS CARDIAQUES - AMOC,"Nous savons que 1 personne sur 3 meurt d'un souci cardiovasculaire, que nous ne sommes que 3% en France à connaître les gestes qui sauvent. Aussi, par son dynamisme, l'AMOC est à l'écoute de tous les usagers et patients (infarctus du myocarde,stressés, stents, coronariens ou valvés, obèses, diabétiques, accidents vasculaires cérébraux…), nous pouvons par la prévention éviter ces accidents. Rejoignez-nous.",55 ave du Maréchal de Lattre de Tassigny                                                                                                ,33700,06 86 07 16 71,Michelle Remignon,www.amoc-asso.com,"Santé, bien-être"
https://assos.bordeaux.fr/association/detail/884,MONOQUINI,"Promotion des arts audiovisuels et des cinémas de traverse.
Programmation / diffusion / médiation.",pas d'adresse,,,null,null,null
https://assos.bordeaux.fr/association/detail/1808,ACRO SWING DUO,"L'association Acro Swing Duo a pour but de promouvoir les arts du mouvement. Nous proposons des cours hebdomadaires d'Acroyoga, de Danse Partnering, d'Equilibres sur les Mains, de Stretching, de Massage thaï et d'Acroyoga parents/enfants. Nous organisons également des stages ponctuels pour ces différentes activités.",8 rue de Port                                                                                                ,33800,06 70 77 93 67,null,www.facebook.com/acroswingduo,"Santé, bien-être"
https://assos.bordeaux.fr/association/detail/846,ASSOCIATION SAMBA MWANAS - SAMBAMWANAS,"Samba Mwanas est une organisation d'origine gabonaise ,à vocation humanitaire,
Samba ( accueil chaleureux )
Mwanas (enfant).
Sympathisants, Membres et Bénévoles: 
- Œuvre pour la protection et la promotion des droits de l’enfant et du jeune de 3 à 21 ans. 
- Lutte contre toutes formes de violence et abus sexuels .
- Accompagne les Mineurs non accompagnés(MNA) dans leur parcours d'intégration en République Française.",3rue de la Rosière                                  Appt 09 / Bat C                                                                                                             ,33320,07 53 14 03 90,HORTENSE NNAME,sambamwanas.wordpress.com,"Entraide, solidarité, humanitaire"
https://assos.bordeaux.fr/association/detail/1583,IMP'ACT,Association de médiation et de prévention sociale qui utilise le théâtre de l'invisible comme un outil d'expression collective,10 rue Carbonneau                                                                                                ,33800,07 68 90 13 63,null,impactheatre.com,"Vivre ensemble, vie quotidienne"
https://assos.bordeaux.fr/association/detail/836,TROISIEME PORTE À GAUCHE,"La Troisième Porte à gauche est une structure associative de production de documentaires de création, composée de producteurs, d’auteurs, de vidéastes, de techniciens de l’image et du son. Créée en 2005, la structure a pris le temps de grandir, ce temps était nécessaire pour fédérer les énergies autour du projet d’oeuvrer pour un développement social par l’image et le cinéma documentaire.","72 bis, rue des menuts                                                                                                ",33800,09 54 47 47 73,null,www.troisiemeporteagauche.com,Culture
https://assos.bordeaux.fr/association/detail/705,FENÊTRE SUR RUE,"L'association a pour but la recherche, la création, l'animation et la diffusion artistique entre ses membres et dans le public. Pour ce faire toutes les actions de FenÊtre sur rue sont menées par des artistes en activité : plasticiens, peintres, graveurs, sculpteurs, vidéaste, etc. Ces artistes de proximité interviennent dans de multiples lieux de vie ou alternatifs permettant la découverte et l'expression artistique",11 rue Thiac                                                                                                ,33000,06 71 05 43 73,null,www.fenetre-sur-rue.com,Culture
https://assos.bordeaux.fr/association/detail/1060,LIVIN'JAZZ,,pas d'adresse,,,null,null,null
