legislature,id_loi,etape_discussion,id_amendement,date_amendement,etape_texte,action_amendement,resume_amendement,url_pdf,statut_amendement,auteur,groupe_politique,statut_auteur,co-signataires
14,PRJLANR5L14B0235,1ère lecture (1ère assemblée saisie),AMANR5L14SEA644420B0235P2D1N689,2012-11-12T00:00:00Z,Article 59,"L’article 1599 quater B du code général des impôts est ainsi modifié :
1° Au a) du I et à la première phrase du a) du III, après le mot : « cuivre », sont insérés les mots : « ou fibre optique » ;
2° Le IV devient le V ;
3° Après le tableau du b) du III, il est inséré un IV ainsi rédigé:
« IV. – Les lignes fibre optique, activées pour la première fois au 1er janvier de l’année d’imposition donnent lieu à abattement sur les autres éléments d’assiette de l’opérateur, à due concurrence. Cet abattement ne vaut qu’une fois par ligne fibre optique, tout opérateur confondu. »","Cet amendement a pour but de refonder, pour partie, l’imposition forfaitaire sur les entreprises de réseau (IFER) concernant les opérateurs de téléphonie.
Instaurée par la loi de finances initiale 2010 et modifiée par celle de 2011, cette taxe revenant aux Régions est assise sur des éléments de la boucle locale cuivre.
Du fait de la mutation technologique en cours vers la fibre optique, ces éléments sont appelés à être progressivement remplacés (effet substitutif total à terme).
Afin de pérenniser l’assiette, l’amendement intègre les éléments du réseau fibre optique.
Afin d’encourager la substitution de la fibre au cuivre, il prévoit une mesure d’abattement, lors de la 1ère activation de ligne abonné en fibre (IV).
 ",/14/amendements/0235C/AN/689.pdf,Discuté,Alain Rousset,SER,Depute,Alain Rousset
14,PRJLANR5L14B0235,1ère lecture (1ère assemblée saisie),AMANR5L14SEA644420B0235P2D1N518,2012-11-09T00:00:00Z,Article 67,"Après l’alinéa 67, insérer les quatre alinéas suivants :
« 15° bis L’article L. 5211-28-1 est ainsi modifié :
« a) Au premier alinéa, après la référence : « 3° », est insérée la référence : « du I » ;
« b) À la deuxième phrase du troisième alinéa, après la référence : « 3° », est insérée la référence : « du I » , et à la dernière phrase du même alinéa, après le mot : « alinéa », est insérée la référence : « du II » ;
« c) Au dernier alinéa, après le mot : « alinéa », est insérée la référence : « du II » ; »","Amendement de coordination.
 ",/14/amendements/0235C/AN/518.pdf,Discuté,Pascal Terrasse,SER,Depute,Pascal Terrasse
14,PRJLANR5L14B0235,1ère lecture (1ère assemblée saisie),AMANR5L14SEA644420B0235P2D1N509,2012-11-09T00:00:00Z,Article 67,"Après l’alinéa 41, insérer l’alinéa suivant :
« a bis) Au troisième alinéa du b du 1°, la première occurrence du mot : « moyen » est supprimée. ».","Amendement rédactionnel.
 ",/14/amendements/0235C/AN/509.pdf,Discuté,Pascal Terrasse,SER,Depute,Pascal Terrasse
14,PRJLANR5L14B0235,1ère lecture (1ère assemblée saisie),AMANR5L14SEA644420B0235P2D1N682,2012-11-12T00:00:00Z,Article 59,"I.– Le I de l’article 1384 C du code général des impôts est complété par un alinéa ainsi rédigé :
«Toutefois, la durée d’exonération est ramenée à quinze ans pour les logements acquis auprès des organismes visés à l’article L.411-5 du code de la construction et de l'habitation et au moyen de prêts visés à la sous-section 3 de la section 1 du chapitre unique du titre III du livre III du même code.»
II.– Le I du présent article s'applique aux décisions d'octroi de subvention ou de prêt intervenues à compter du 1er janvier 2009.","En novembre 2009, environ 35 000 logements locatifs étaient cédés par la société Icade, filiale cotée de la Caisse des dépôts et consignations, à un consortium de 26 bailleurs sociaux mené par la Société Nationale Immobilière.
Peu avant, à la suite notamment d'une mobilisation sans précédent de 36 maires d'Ile-de-France, le gouvernement d’alors s'engageait à compenser les exonérations de taxe foncière sur les propriétés bâties accordées à ces bailleurs lors d'acquisition en PLS, en déposant un amendement, adopté à l'unanimité à l'Assemblée nationale dans le cadre de la discussion du projet de loi de finances pour 2010.
Mais du fait que les différentes compensations d'exonérations sont devenues, depuis l'entrée en application de la loi de finances pour 2009, des variables d'ajustement au sein de l'enveloppe normée des concours de l'Etat, le montant de cette compensation se trouve chaque année réduit par l'application d'un coefficient déflateur cumulé. En 2012, les exonérations de taxe foncière sur les propriétés bâties liées au patrimoine Icade n’ont été compensées qu'à 62%.
Cet amendement vise donc à limiter la pénalisation financière des collectivités locales qui, accueillant l’ancien patrimoine immobilier d’Icade, contribuent activement au maintien d’une offre de logements accessibles aux ménages les plus fragiles, en réduisant la durée d'exonération à 15 ans.",/14/amendements/0235C/AN/682.pdf,Discuté,François Pupponi,SER,Depute,François Pupponi
14,PRJLANR5L14B0235,1ère lecture (1ère assemblée saisie),AMANR5L14SEA644420B0235P2D1N529,2012-11-09T00:00:00Z,Article 67,"Substituer à l’alinéa 20 les deux alinéas suivants :
« d) Le sixième alinéa du 4° est ainsi rédigé :
« II. – Le taux de croissance de la dotation forfaitaire est égal au taux d’évolution de la somme des composantes de cette dotation par rapport à la somme des montants versés l’année précédente en application du I, hors les montants prévus à son 3°. À compter de 2011, pour le calcul de ce taux de référence, il n’est pas tenu compte de l’évolution de la dotation forfaitaire liée aux variations de la population telle que définie par l’article L. 2334‑2, ni des évolutions liées aux éventuelles minorations des composantes de la dotation forfaitaire prévues aux 3° et 4° du I. ».","Amendement rédactionnel.
 ",/14/amendements/0235C/AN/529.pdf,Retiré,Pascal Terrasse,SER,Depute,Pascal Terrasse
14,PRJLANR5L14B0235,1ère lecture (1ère assemblée saisie),AMANR5L14SEA644420B0235P2D1N508,2012-11-09T00:00:00Z,Article 67,"Au début de l’alinéa 36, substituer aux mots :
« L’indice »
les mots :
« Cet indice ».","Amendement rédactionnel.
 ",/14/amendements/0235C/AN/508.pdf,Discuté,Pascal Terrasse,SER,Depute,Pascal Terrasse
14,PRJLANR5L14B0235,1ère lecture (1ère assemblée saisie),AMANR5L14SEA644420B0235P2D1N395,2012-11-08T00:00:00Z,Article 66,"À l’alinéa 2, substituer au mot :
« intérêt »,
le mot :
« intérêts ».","Amendement rédactionnel.
 ",/14/amendements/0235C/AN/395.pdf,Discuté,Dominique Lefebvre,SER,Depute,Dominique Lefebvre
14,PRJLANR5L14B0235,1ère lecture (1ère assemblée saisie),AMANR5L14SEA644420B0235P2D1N37,2012-10-19T00:00:00Z,Article 59,"L’article L. 581‑43 du code de l’environnement est ainsi modifié :
1° Aux premier et deuxième alinéas, les mots : « maximal de six » sont remplacés par les mots : « de deux ».
2° Le dernier alinéa est supprimé.","La loi relative à la simplification du droit et à l’allègement des démarches administratives adoptée en procédure accélérée par l’Assemblée Nationale le 23 mars 2012, et que les Sénateurs n’ont pas souhaité discuter, avait modifié le délai de mise en conformité des dispositifs d’affichage. Initialement prévu à deux ans, ce délai passé à six ans avait suscité des protestations tant chez les municipalités et les riverains, qui ont vu leurs moyens de limiter la pollution visuelle se réduire, que chez les commerçants nouvellement établis qui ont ressenti une grande injustice vis-à-vis des établissements déjà en place. Il est également à préciser que les publicités sont largement rentabilisées dans des délais bien inférieurs à six ans.
 ",/14/amendements/0235C/AN/37.pdf,Retiré,Christophe Borgel,SER,Depute,Christophe Borgel
14,PRJLANR5L14B0235,1ère lecture (1ère assemblée saisie),AMANR5L14SEA644420B0235P2D1N286,2012-11-06T00:00:00Z,ÉTAT B,,"Les entreprises d’insertion et les entreprises de travail temporaire d’insertion (ETTI) accueillent 48 000 personnes éloignées de l’emploi chaque année. Le financement par l’État de l’aide au poste prévu pour 2013 s’élève à 140 millions d’euros au total pour un peu moins de 15 000 postes. Ce secteur, confronté à des coûts réels qui ont considérablement augmenté dans les dernières années, n’a pas connu de revalorisation de l’aide depuis le 1er janvier 2002.
Au regard de son fort potentiel de création d’emplois, il semble aujourd’hui souhaitable de renforcer le soutien à ce secteur clé de l’insertion professionnelle des personnes éloignées de l’emploi, par une revalorisation de 10 millions d’euros de la dotation prévue, qui serait répartie entre revalorisation du montant de l’aide au poste et augmentation du nombre de poste subventionnés.
Le présent amendement souhaite ainsi renforcer le soutien aux structures de l’insertion par l’activité économique (IAE), qui figurent à l’action n° 2 : « Amélioration des dispositifs en faveur de l’emploi des personnes les plus éloignées du marché du travail » du programme n° 102 : « Accès et retour à l’emploi », à hauteur de 10 millions d’euros en autorisations d’engagement et en crédits de paiement. Les crédits supplémentaires ainsi prévus sont prélevés sur l’action n° 3 : « Développement de l’emploi » du programme n° 103 : « Accompagnement des mutations économiques et développement de l’emploi », plus précisément du dispositif « aide à l’embauche pour les très petites entreprises », doté de 38,5 millions d’euros en autorisations d’engagement et en crédits de paiement. Ce dispositif, mis en place pour six mois de janvier à juin 2012, est en extinction depuis le mois de juin. Or, le nombre estimatif d’aides (26 424), pour un coût moyen unitaire de 1 434 euros, semble surévalué. Il est donc proposé de réduire les crédits alloués à ce dispositif dont la mise en place répondait à une logique opportuniste.
 ",/14/amendements/0235C/AN/286.pdf,Discuté,Christophe Castaner,SER,Depute,Christophe Castaner
14,PRJLANR5L14B0235,1ère lecture (1ère assemblée saisie),AMANR5L14SEA644420B0235P2D1N396,2012-11-08T00:00:00Z,Article 66,"À l’alinéa 2, supprimer les mots :
« (3 CIF) ».","Amendement rédactionnel.
 ",/14/amendements/0235C/AN/396.pdf,Discuté,Dominique Lefebvre,SER,Depute,Dominique Lefebvre
14,PRJLANR5L14B0235,1ère lecture (1ère assemblée saisie),AMANR5L14SEA644420B0235P1D1N58,2012-10-11T00:00:00Z,Article 10,"L’article 150 VC du code général des impôts est complété par un II ainsi rédigé :
« II. – Les années où un bien immobilier a été déclaré vacant au sens de l’article 232 ne sont pas prises en compte pour le calcul des abattements prévus au I. »","Le présent amendement a pour objet de compléter le renforcement de la taxe sur les logements vacants instauré par l’article 11, en soustrayant les années où un logement a été laissé vacant de l’abattement pour durée de détention dont bénéficient les plus-values immobilières.
Le maintien de cet abattement reviendrait en effet à minorer l’efficacité de l’incitation fiscale à remettre les logements vacants sur le marché immobilier ou locatif.
 ",/14/amendements/0235A/AN/58.pdf,Discuté,Dominique Lefebvre,SER,Depute,Dominique Lefebvre
14,PRJLANR5L14B0235,1ère lecture (1ère assemblée saisie),AMANR5L14SEA644420B0235P2D1N475,2012-11-09T00:00:00Z,Article 71,"« Mission Egalité des territoires, Logement et Ville »
  
I- Les dispositions de l’article 35 de la loi n° 2009-594 du 27 mai 2009 pour le développement économique des outre-mer sont remplacées par les dispositions suivantes :
 
1- En Guadeloupe, en Guyane, en Martinique, à la Réunion, à Mayotte et à Saint-Martin, il peut être mis en œuvre une procédure de titrement fondée sur le rassemblement et l’analyse de tous les éléments propres, d’une part, à définir les biens fonciers et immobiliers et à identifier les personnes dépourvues de titres de propriétés et permettre, d’autre part, d’établir le lien entre un bien et une personne, afin de constituer ou  de reconstituer ces titres.  
 
2- La procédure de titrement, selon les dispositions des paragraphes I et II, peut être conduite :
- soit par un groupement d’intérêt public qui peut être constitué, dans chacun des territoires concernés, dans les conditions prévues au chapitre II de la loi n° 2011-525 du 17 mai 2011 de simplification et d’amélioration de la qualité du droit. 
Chaque groupement est constitué de l’État, de la région d’outre-mer concernée ou, selon le cas, du Département de Mayotte, de la collectivité de Saint-Martin ainsi que d’associations d’élus locaux et de représentants des officiers publics ministériels intéressés. Compte  tenu des compétences spécifiques exigées par la procédure de titrement qui lui est confiée, le groupement peut, par exception aux dispositions du troisièmement de l’article 109 de la loi n° 2011-525 du 17 mai 2011 susvisée, recruter directement et en tant que de besoin, des agents contractuels de droit public ou de droit privé.
- soit par un opérateur public foncier. Le statut de cet opérateur sera complété des dispositions permettant la mise en œuvre cette nouvelle mission.
Les membres du ou des organes délibérants de cet opérateur seront, en tant que de besoin, complétés des personnes désignées au deuxième paragraphe».
 
3- L’opérateur, crée et/ou gère l’ensemble des équipements ou services d’intérêt commun, et effectue les travaux et missions connexes ou complémentaires rendus nécessaires par la conduite de la procédure de titrement.
Pour l'accomplissement de sa mission, l’opérateur peut créer un fichier de données à caractère personnel dans les conditions définies par la loi n° 78-17 du 6 janvier 1978 relative à l'informatique, aux fichiers et aux libertés
Sans que puisse leur être opposé le secret professionnel, l’opérateur ainsi que les personnes qu’il délègue, peuvent se faire communiquer de toute personne, physique ou morale, de droit public ou de droit privé, détentrice de tous documents et informations nécessaires à la réalisation de la procédure de titrement, y compris ceux contenus dans un système informatique ou de traitement de données à caractère personnel.
Les agents de l’opérateur et les personnes qu’il délègue, sont tenus de respecter la confidentialité des informations recueillies au cours de leur mission sous peine des sanctions prévues aux articles 226-13, 226-31 et 226-32 du code pénal. 
Ces informations  sont communiquées aux officiers publics ministériels concernés, aux représentants de l’État ainsi qu’aux responsables des exécutifs des collectivités territoriales.

II- La perte de recettes pour l’État est compensée à due concurrence par la création d'une taxe additionnelle aux droits visés aux articles 575 et 575 A du code général des impôts.","L’article 35 de la loi n° 2009-594 du 27 mai 2009 pour le développement économique des outre-mer prévoit la création d’un groupement d'intérêt public pour la reconstitution des titres de propriété en Guadeloupe, en Guyane, en Martinique, à la Réunion et à Saint-Martin. 
 
Il est apparu nécessaire de modifier cet article pour introduire la possibilité d’utiliser les compétences des organismes existants en leur confiant la mission de titrement afin d’éviter, autant que possible, la création d’organismes supplémentaires. 
 
Cet amendement vise ainsi à donner de la souplesse aux collectivités pour adapter l’outil aux contraintes locales, soit la création d’un GIP, soit confier la mission de titrement à un autre opérateur œuvrant dans le domaine foncier. 
De même, afin de tenir compte de la départementalisation de Mayotte, le projet inscrit cette collectivité dans la liste de celles qui sont autorisées à mettre en place la mission de reconstitution des titres de propriété.",/14/amendements/0235C/AN/475.pdf,Retiré,Serge Letchimy,SER,Depute,Serge Letchimy
