legislature,id_loi,nom_loi,date_loi,type_loi,etape_discussion,id_amendement,date_amendement,contexte_amendement,action_amendement,resume_amendement,type_amendement,url_pdf,statut_amendement,auteur_amendement,groupe_politique,statut_auteur,co-signataires,avec_sans_cosignataire
15,PRJLANR5L15B0235,projet de loi de finances pour 2018,2017-09-27T00:00:00Z,Projet de loi,1ère lecture (1ère assemblée saisie),AMANR5L15PO59048B0235P1D1N664,2017-10-09,Article 19,Supprimer l'alinéa 6.,"Cette disposition, qui abaisse en 2018 de 195 M€ le plafond annuel de ressources des agences de l’eau par rapport aux années précédentes, combinée à l’article 54 du même projet de loi de finances qui ponctionne les budgets des agences de l’eau pour financer l’Agence Française pour la biodiversité et l’Office national de la chasse et de la faune sauvage à la place de l’État, compromet gravement leurs capacités d’intervention pour assurer l’ensemble de leurs missions et des pans entiers des politiques territoriales dont les agences de l’eau sont les principaux co-financeurs. En effet, les agences de l’eau sont des co-financeurs incontournables pour les territoires dans leurs projets de lutte contre la pollution et les dérèglements climatiques, de transition écologique de l’agriculture, de préservation des ressources en eau potable et de qualité de l’eau et de reconquête de la biodiversité.
S’il est compréhensible que les organismes financés par de la fiscalité affectée puissent contribuer à la réduction de la dépense publique, cette mesure concernant les agences de l’eau est en contradiction avec :
· L’accroissement de leurs missions depuis la loi de reconquête de la biodiversité à la protection et restauration de l’ensemble de la biodiversité, y compris terrestre et maritime, et au financement de l’AFB et des actions des futures agences régionales de la biodiversité ;
· La volonté du gouvernement d’agir en faveur de la transition écologique des activités industrielles et agricoles dans les territoires, de la reconversion vers l’agriculture biologique et de la reconquête de la biodiversité au moment où le désengagement financier de l’État est annoncé dans ces mêmes domaines, tout particulièrement sur les aides à l’agriculture biologique et sur les actions de protection de la biodiversité pour lesquelles l’AFB ne dispose que de moyens d’intervention réduits ;
· Le respect des engagements contractuels déjà pris par les agences de l’eau dans le cadre du 10ème programme des agences de l’eau qui a vu augmenter considérablement les subventions des agences aux opérations des collectivités territoriales contraignant fortement leurs budgets jusqu’en 2020. Avec une baisse de leurs ressources dès 2018 et l’augmentation des exigences de l’État sur l’utilisation de ces ressources, elles n’auront donc d’autre choix que, soit d’être dans l’impossibilité d’honorer ces engagements, soit de geler leurs financements de toute nouvelle intervention sur les territoires et le paiement de la prime pour épuration.
C’est pourquoi cet amendement, en supprimant le 4° de l’article 19 du projet de loi de finances pour 2018, permet de revenir au plafonnement en vigueur des budgets des Agences de l’Eau.",autre,/15/amendements/0235A/CION_FIN/CF664.pdf,Discuté,Michel Castellani,NI,Depute,Michel Castellani,false
15,PRJLANR5L15B0235,projet de loi de finances pour 2018,2017-09-27T00:00:00Z,Projet de loi,1ère lecture (1ère assemblée saisie),AMANR5L15PO59048B0235P1D1N645,2017-10-07,Article 9,"I. – Au tableau de l’alinéa 3 :
1° Supprimer les quarante-huitième et cinquante-quatrième lignes ;
2° Ajouter les deux lignes suivantes :




Propane, à l'exclusion du propane d'une pureté égale ou supérieure à 99 %, destiné à être utilisé pour d’autres usages que comme carburant (y compris le mélange spécial de butane et de propane dans lequel le propane représente plus de 50 % en poids).


31


5,15


10,30


15,45


20,60


25,73




Butanes liquéfiés, destinés à être utilisés pour d’autres usages que comme carburant (y compris le mélange spécial de butane et de propane dans lequel le butane représente au moins 50 % en poids).


32


5,15


10,30


15,45


20,60


25,73




III. – Compléter cet article par les 5 alinéas suivants :
« L’article 32 de la loi du 29 décembre 2013 est ainsi modifié :
« 1° Au A du II, les mots : « gazole et au fioul lourd repris, respectivement, aux indices d’identification 20 et 24 », sont remplacés par les mots : « gazole, au fioul lourd et aux gaz de pétrole liquéfiés repris, respectivement, aux indices d’identifications 20, 24, 31 et 32 » ;
« 2° Au C du II, après les mots « de fioul lourd », sont insérés les mots : « de gaz de pétrole liquéfié, » ;
« 3° Après le 3° du C, est inséré un 4° ainsi rédigé :
« 4° 0,910 par centaine de kilogrammes nets de gaz de pétrole liquéfié ».","Introduite dans la loi de finances pour 2014, la contribution climat-énergie vise à accroitre la part carbone dans les taxes intérieures de consommation sur les énergies fossiles, de manière progressive et proportionnée à la quantité de dioxyde de carbone émise lors de la combustion. Ce mécanisme est vertueux puisqu’il tend à favoriser les solutions énergétiques les plus respectueuses de l’environnement.
Toutefois, les gaz de pétrole liquéfiés (GPL), lorsqu’ils sont utilisés comme combustible, ne sont pas soumis à ce signal-prix. Cette dissymétrie fiscale, favorable au butane et au propane, s’inscrit à rebours des objectifs de réduction des émissions de gaz à effet de serre.
Alors que le gouvernement a dévoilé une trajectoire ambitieuse de la contribution climat-énergie pour les cinq prochaines années, toutes les énergies fossiles doivent être mises à contribution pour réduire les émissions de CO2. C’est pourquoi il convient d’étendre, en se basant sur la base carbone de l’ADEME, l’application de la contribution climat-énergie aux GPL. Outre son caractère environnemental, cette évolution contribuera à l’objectif de réduction des niches fiscales.
Cependant, afin d’éviter tout choc fiscal, il est proposé d’appliquer aux agriculteurs un remboursement partiel de TICPE pour le GPL, comme cela existe déjà le cas pour le gazole non routier, le fioul lourd et le gaz naturel, et plus largement, de lisser ce rattrapage dans le temps de manière à ce que le GPL combustible ne soit pleinement soumis à la contribution climat-énergie qu’en 2022.
La fin de l’exemption de TICPE pour les GPL permettra aux acteurs économiques de fonder leurs choix non plus sur la fiscalité mais au regard des qualités environnementales et énergétiques des différents combustibles.",autre,/15/amendements/0235A/CION_FIN/CF645.pdf,A discuter,Charles de Courson,LC,Depute,Charles de Courson,false
15,PRJLANR5L15B0235,projet de loi de finances pour 2018,2017-09-27T00:00:00Z,Projet de loi,1ère lecture (1ère assemblée saisie),AMANR5L15PO59048B0235P1D1N659,2017-10-09,Article 16,"I.- A l’alinéa 2, substituer au montant : « 27 050 322 000 », le montant : « 27 060 322 000 ».
II.- La perte de recettes pour l’État est compensée à due concurrence par la création d’une taxe additionnelle aux droits mentionnés aux articles 575 et 575 A du code général des impôts.","Le Présent amendement vise à majorer la Dotation globale de fonctionnement (DGF) de 10M€ afin d’alimenter un dispositif d’accompagnement de la fusion des trois collectivités de Corse en collectivité unique au 1er janvier 2018, sur le modèle du dispositif prévu pour les communes nouvelles.
En effet, la fusion des départements de Corse-du-Sud et de Haute-Corse et de la Collectivité territoriale de Corse aura pour effet de modifier les valeurs utilisées dans le calcul des dotations et dotations de péréquation dont bénéficient ces trois territoires. Au regard des éléments financiers du PLF 2018, les services de la Collectivité territoriale de Corse estiment la perte de recettes liées au fonds de péréquation des DMTO, au fonds de solidarité en faveur des départements, au fonds de péréquation de la CVAE, à la dotation de compensation péréquée, au fonds de la caisse nationale de solidarité pour l’autonomie et à la dotation de fonctionnement minimale, à 9,7M€.
Afin de favoriser la création de communes nouvelles, le gouvernement avait mis en place un dispositif de garantie sur le montant de leurs dotations sur une période triennale. Fort du succès du dispositif, le gouvernement propose à l’article 60 du PLF 2018, une prorogation de ce dispositif pour les créations intervenant entre le 2 janvier 2017 et le 1er janvier 2019 et pour une durée de trois ans.
Un dispositif similaire sera proposé pour la Collectivité de Corse en deuxième partie du PLF 2018, un dispositif qui s’insère de plus dans la temporalité fixée par le gouvernement pour les communes nouvelles. Cette « dotation de garantie » de 10M€ permettra d’assurer une transition douce pour la fusion de ces trois collectivités le temps de la montée en puissance de la Collectivité de Corse.",autre,/15/amendements/0235A/CION_FIN/CF659.pdf,Discuté,Michel Castellani,NI,Depute,Michel Castellani,false
15,PRJLANR5L15B0235,projet de loi de finances pour 2018,2017-09-27T00:00:00Z,Projet de loi,1ère lecture (1ère assemblée saisie),AMANR5L15PO59048B0235P1D1N342,2017-10-06,Article 12,"Rédiger ainsi cet article : 
L’article 885 S du code général des impôts est ainsi modifié :
I - Par dérogation aux dispositions du deuxième alinéa de l’article 761, un abattement de 100 % est effectué sur la valeur vénale réelle de l’immeuble lorsque celui-ci est occupé à titre de résidence principale par son propriétaire. En cas d’imposition commune, un seul immeuble est susceptible de bénéficier de l’abattement précité.II - Les pertes de recettes résultant pour l’État de l’application du I sont compensées à due concurrence par la création d’une taxe additionnelle aux articles 575 et 575 A du code général des impôts.","En remplaçant l’Impôt de Solidarité sur la Fortune par un « Impôt sur la Fortune immobilière », le gouvernement rate une occasion historique d’adresser un signal clair.
A l’inverse, en concentrant la fiscalité sur l’immobilier, déjà taxé à l’achat, à la succession, et chaque année par les taxes foncières, ce nouvel impôt va pénaliser ceux qui investissent dans un patrimoine réel, durable et non délocalisable. Considérer l’immobilier comme une « rente » économiquement stérile est une erreur économique lourde. Par ailleurs, compte-tenu des tensions sur le marché de l’immobilier et des prix élevés, il est à craindre que nombre de ménages se retrouvent redevables de ce nouvel impôt, sans pour autant avoir de ressources financières correspondantes.
Le dispositif actuel de l’Impôt de Solidarité sur la Fortune prévoit actuellement un abattement de 30 % de la résidence principale pour tenir compte de ceci. Alors qu’il suffirait de rénover les bases de la taxe foncière, ce nouvel impôt risque de s’avérer confiscatoire et de pousser à la vente d’un bien pour payer ce nouvel impôt.
Pour ces différentes raisons, cet amendement propose donc de porter à 100 % cet abattement, permettant l’exonération de la résidence principale.",autre,/15/amendements/0235A/CION_FIN/CF342.pdf,Discuté,Constance Le Grip,LR,Depute,Constance Le Grip,false
15,PRJLANR5L15B0235,projet de loi de finances pour 2018,2017-09-27T00:00:00Z,Projet de loi,1ère lecture (1ère assemblée saisie),AMANR5L15PO59048B0235P1D1N173,2017-10-06,Article 15,"Rédiger ainsi cet article :
Le II de l’article 62 de la loi n° 2016‑1917 du 29 décembre 2016 de finances pour 2017 est ainsi modifié :
« II.- Le I s’applique aux acquisitions réalisées à compter du 1er janvier 2019. »
II. – Compléter cet article par l’alinéa suivant :
« II. – La perte de recettes pour l’État est compensée à due concurrence par la création d’une taxe additionnelle aux droits mentionnés aux articles 575 et 575 A du code général des impôts.","Le gouvernement évoque des difficultés de mise en œuvre pour étendre l’assiette de la taxe aux transactions infrajournalières, ce qui justifierait son annulation.
Cet amendement vise à incorporer les transactions infrajournalières dans l’assiette de la Taxe sur les Transactions Financières à compter du 1er janvier 2019, et non plus du 1er janvier 2018.
Ce délai supplémentaire devrait permettre de lever les obstacles techniques à la mise en œuvre de cette mesure, si essentielle pour la moralisation de la finance.",autre,/15/amendements/0235A/CION_FIN/CF173.pdf,Discuté,Philippe Vigier,LC,Depute,Philippe Vigier,false
15,PRJLANR5L15B0235,projet de loi de finances pour 2018,2017-09-27T00:00:00Z,Projet de loi,1ère lecture (1ère assemblée saisie),AMANR5L15PO59048B0235P1D1N603,2017-10-07,Article 12,"I. Après l’alinéa 101, insérer les quatre alinéas suivants :
Ouvrent également droit à une réduction d’impôts de 50 % les souscriptions au capital d’entreprises ESUS et ou SIEG pour les versements au titre de souscriptions effectuées au capital des entreprises solidaires mentionnées à l’article L. 3332‑17‑1 du code du travail qui ont exclusivement pour objet :
« 1° soit l’étude, la réalisation ou la gestion de construction de logements à destination de personnes défavorisées ou en situation de rupture d’autonomie et sélectionnées par une commission de personnes qualifiées, la société bénéficiant d’un agrément de maîtrise d’ouvrage en application des articles L. 365‑1 et suivants du code de la construction et de l’habitation,
« 2° soit l’acquisition, la construction, la réhabilitation, la gestion et l’exploitation par bail de tous biens et droits immobiliers en vue de favoriser l’amélioration des conditions de logement ou d’accueil et la réinsertion de personnes défavorisées ou en situation de rupture d’autonomie, la société bénéficiant d’un agrément d’intérêt collectif.
Cette réduction d’impôts sera imputée sur le montant dû au titre de l’IFI, pour des versements limités à 50 000 euros. Ces tires devront être dans l’entreprise solidaire pour une durée minimale de cinq ans.
II. – La perte de recettes pour l’État est compensée à due concurrence par la création d’une taxe additionnelle aux droits mentionnés aux articles 575 et 575 A du code général des impôts.","Les foncières solidaires sont des entreprises solidaires d’utilité sociale (ESUS) exerçant des activités immobilières ou financières et bénéficient comme telles jusqu’à présent du dispositif « ISF-PME » (article 885‑0 V bis et 885‑0 V bis B du CGI) qui permet aux souscripteurs particuliers de déduire de leur ISF -dans la limite de 45000 euros- 50 % du montant de la souscription investie au capital d’une de ces entreprises.
La disparition de ce dispositif « ISF-PME » supprime ipso facto la déduction fiscale dont bénéficiaient les ESUS exerçant des activités immobilières et financières. Or cette déduction permet de diriger des flux significatifs d’investissements privés vers le logement très social, dont les besoins ne sont plus à rappeler. Finansol évalue à 500 millions d’Euros l’encours de l’épargne collectée par les ESUS ; sur les seules foncières solidaires, l’investissement représente plus de 50 millions d’euros annuels.
L’amendement viserait à instituer un dispositif de défiscalisation sur le nouvel IFI, similaire à celui existant actuellement dans le cadre de l’ISF pour ces ESUS, et pour elles spécifiquement : la possibilité serait donnée aux souscripteurs dans ces ESUS exerçant des activités immobilières ou financières de déduire de leur IFI 50 % du montant de leur souscription.
Cette possibilité, d’un coût très limité pour les finances publiques, permettrait, outre de maintenir (au moins en partie) l’investissement privé dans le logement très social, de sensibiliser les propriétaires privés payant l’IFI aux enjeux du logement pour les personnes les plus pauvres en France et de contribuer à la modération des loyers, objectif du gouvernement.
Cette possibilité pourrait être complétée de l’exclusion des investissements dans les foncières solidaires de l’assiette de l’IFI (comme c’est le cas actuellement dans le cadre de l’ISF), ainsi que celle de la même assiette pour les logements mis à disposition d’organismes de logement très social par des propriétaires privés pour loger des personnes défavorisées.",autre,/15/amendements/0235A/CION_FIN/CF603.pdf,Discuté,Charles de Courson,LC,Depute,Charles de Courson,false
15,PRJLANR5L15B0235,projet de loi de finances pour 2018,2017-09-27T00:00:00Z,Projet de loi,1ère lecture (1ère assemblée saisie),AMANR5L15PO59048B0235P1D1N328,2017-10-06,Article 10,"I. – Après l’article 285 bis du code général des impôts, il est inséré un article 285 ter ainsi rédigé :
« Art. 285 ter. – 1° les contribuables bénéficiaires des dispositions des articles 50‑0 et 102 ter et assujetti à la TVA, bénéficie d’un droit à déduction de TVA proportionnel à leurs recettes hors TVA.
« Ce droit à déduction forfaitaire est de :
« - 7 % pour les assujettis qui bénéficient de la déduction forfaitaire de 71 %
« - 2 % pour les assujettis qui bénéficient de la déduction forfaitaire de 50 %
« - 1 % pour les assujettis qui bénéficient de la déduction forfaitaire de 34 %
« Ce droit à déduction forfaitaire dispense ces contribuables de toute obligation comptable à l’égard de la justification de la TVA déductible, ce dispositif est exclusif de toute autre déduction de TVA
« 2° Les contribuables ne peuvent renoncer aux dispositions du 1 du présent article, et opter pour une déduction au réel, que s’ils sont adhérents d’un organisme agrée prévu par les articles 1649 quater C, 1649 quater F et 1649 quater K ter, ou faisant appel aux services d’un professionnel de l’expertise comptable ayant l’autorisation prévue par l’article 1649 quater L, ou un certificateur étranger prévu à l’article 1649 quater O »
II – La perte de recettes pour l’État est compensée à due concurrence par la création d’une taxe additionnelle aux droits visés aux articles 575 et 575 A du code général des impôts. »","Le gouvernement propose d’augmenter sensiblement les seuils du régime micro BIC et BNC pour simplifier les obligations comptables et administratives des petites entreprises.
Les seuils d’assujettissement à la TVA ne sont pas modifiés, dans le même esprit de simplification il est proposé de créer un « régime micro tva » autorisant la déduction de TVA sur une base forfaitaire, sans aucune obligation comptable.
Les taux de déduction forfaitaire sont équitables pour tenir compte de la part de TVA déductible dans les dépenses de ces entreprises.
Les contribuables peuvent opter pour le régime réel de TVA, et compte tenu de la complexité des règles de déduction en matière de Tva et afin de sécuriser les finances publiques, cette option est accompagnée d’une assistance d’un professionnel d’accompagnement de la TPE (un organisme agréé ou un professionnel de l’expertise comptable).",autre,/15/amendements/0235A/CION_FIN/CF328.pdf,A discuter,Marie-Christine Dalloz,LR,Depute,Marie-Christine Dalloz,false
15,PRJLANR5L15B0235,projet de loi de finances pour 2018,2017-09-27T00:00:00Z,Projet de loi,1ère lecture (1ère assemblée saisie),AMANR5L15PO59048B0235P1D1N206,2017-10-06,Article 12,"Rédiger ainsi cet article :
« I. – Le chapitre I bis du titre IV de la première partie du livre premier du code général des impôts est abrogé.
II. – La perte de recettes pour l’État est compensée à due concurrence par la création d’une taxe additionnelle aux droits mentionnés aux articles 575 et 575 A du code général des impôts. »","L’impôt sur la fortune (ISF) est devenu une spécificité française. En effet, si certains pays n’ont jamais mis en place un tel impôt, d’autres l’ont fait et l’ont supprimé. Ce fut notamment le cas de l’Allemagne en 1997 et du Luxembourg en 2006.
L’impôt sur la fortune est contreproductif pour notre pays. En effet, dans un environnement où les capitaux sont mobiles, il fragilise notre économie et plus particulièrement les entreprises de tailles intermédiaires.
La création de l'impôt sur la fortune immobilière prévu par le gouvernement à l'article 12 touchant uniquement les propriétaires immobiliers est un contresens économique.
C'est pourquoi,il convient de supprimer l'ISF.",autre,/15/amendements/0235A/CION_FIN/CF206.pdf,Discuté,Patrick Hetzel,LR,Depute,Patrick Hetzel,false
15,PRJLANR5L15B0235,projet de loi de finances pour 2018,2017-09-27T00:00:00Z,Projet de loi,1ère lecture (1ère assemblée saisie),AMANR5L15PO59048B0235P1D1N74,2017-10-05,Article 10,"I. – Après l’alinéa 19, insérer l’alinéa suivant :
« d) L’intitulé du a du A du 4 du II de la première sous-section de la section II du chapitre premier du titre premier de la première partie du livre premier du code général des impôts est ainsi rédigé : « Régime fiscal simplifié » ; 
II. – En conséquence, après l’alinéa 42, insérer l’alinéa suivant :
3° À l’intitulé de la section 2 ter du chapitre 3 bis du titre 3 du livre 1 de la partie législative du code de la sécurité sociale, les mots : « micro-social » sont remplacés par les mots : « social simplifié ».","L’article 10 du projet de loi de finances pour 2018 vise à transposer dans la loi la décision du gouvernement d’ouvrir plus largement à tous les chefs d’entreprise qui sont travailleurs indépendants la possibilité d’opter pour un régime fiscal et social simplifié.
Jusqu’à un plafond de chiffre d’affaires de 70.000 euros, pour ce qui est des prestations de services, ou de 170.000 euros pour les activités commerciales, les chefs d’entreprises pourront demander que leurs cotisations et impôt sur le revenu soient prélevés forfaitairement sur un pourcentage de chiffre d’affaires et non plus sur les bénéfices réalisés.
Afin de remédier à la confusion trop souvent faite aujourd’hui entre statut juridique et régime fiscal et social à l’occasion de l’emploi des mots « micro-entreprise », il apparaît souhaitable de rattacher cette mesure non pas à ces mêmes termes, mais à la notion de régime fiscal et social simplifié.
A cette fin, le présent amendement propose que soit modifié d’une part l’intitulé de l’article 50 du Code général des impôts en remplaçant les termes « régime des micro-entreprises » par « régime fiscal simplifié » et que d’autre part, dans l’intitulé de la section 2 ter du Code de la sécurité sociale relative au « règlement simplifié des cotisations et contributions des travailleurs indépendants », les mots « régime micro-social » soient remplacés par « régime social simplifié ».
 
 ",autre,/15/amendements/0235A/CION_FIN/CF74.pdf,A discuter,Marc Le Fur,LR,Depute,Marc Le Fur,false
15,PRJLANR5L15B0235,projet de loi de finances pour 2018,2017-09-27T00:00:00Z,Projet de loi,1ère lecture (1ère assemblée saisie),AMANR5L15PO59048B0235P1D1N526,2017-10-07,Article 27,"I. Une fraction du produit de la taxe intérieure de consommation sur les produits énergétiques prévue à l’article 265 du code des douanes revenant à l’État est attribuée aux collectivités territoriales ou leurs groupements ayant adopté un plan climat-air-énergie territorial conformément au I de l’article L. 229-26 du code de l’environnement.
 
Cette fraction est calculée de manière à ce que le montant versé à chaque collectivité concernée s’élève à 10 € par habitant.
 
II. – Une fraction du produit de la taxe intérieure de consommation sur les produits énergétiques prévue à l’article 265 du code des douanes revenant à l’État est attribuée aux collectivités territoriales ayant adopté un schéma régional du climat, de l’air et de l’énergie conformément à l’article L. 222-1 du code de l’environnement ou un schéma régional d’aménagement, de développement durable et d’égalité des territoires conformément à l’article L. 4251-1 du code général des collectivités territoriales.
 
Cette fraction est calculée de manière à ce que le montant versé à chaque collectivité concernée s’élève à 5 € par habitant.
 
III. Les modalités d’attribution de la fraction prévue au I ci-dessus sont fixées dans un contrat conclu entre l’État, la collectivité ou son groupement concerné. La région peut être partie au contrat sus mentionné.
 Les modalités d’attribution de la fraction prévue au II ci-dessus sont fixées dans un contrat conclu entre l’Etat et la collectivité territoriale concernée.
 
IV. – La perte de recettes résultant pour l’État du I et du II ci-dessus est compensée, à due concurrence, par la création d’une taxe additionnelle aux droits prévus aux articles 575 et 575 A du code général des impôts.
 
V. – Les I, II, III et IV ci-dessus s’appliquent à compter du 1er janvier 2019.
 
 ","La loi de transition énergétique a fixé des objectifs précis et ambitieux (réduction de 40% des émissions de gaz à effet de serre, réduction de 50% de la consommation d’énergie finale, augmentation à 32% de la part des énergies renouvelables dans la consommation d’énergie, rénovation énergétique de 500 000 logements par an à partir de 2017).
Ces objectifs nationaux votés par une grande majorité des parlementaires risquent cependant de ne pas être atteints à la fois en raison des prix extrêmement bas de l’énergie et en raison du manque de moyens financiers des acteurs potentiels de la transition énergétique.
L’atteinte de ces objectifs passe inéluctablement par une mise en mouvement généralisée, rapide et efficace des territoires et des acteurs locaux. Elle passe, en particulier, par l’élaboration puis par la mise en oeuvre des Plans Climat-Air-Énergie Territoriaux (PCAET) à l’échelle des intercommunalités et des Schémas Régionaux du Climat, de l’Air et de l’Energie (SRCAE) ou des Schémas Régionaux d’Aménagement et de Développement Durable et d’Égalité des Territoires (SRADDET) à l’échelle des régions.
Mais cette planification est assez peu prescriptive et les collectivités compétentes (EPCI, Région) se sont vues transférer de nouvelles compétences sans aucun transfert de moyens. Sans moyens,  ces plans et schémas ne pourront être mis en œuvre et risquent de rester en grande partie à l’état d’intention.
Si l’élaboration d’un plan ou schéma coûte environ 1 euro/habitant, sa mise en oeuvre à l’échelle du territoire coûte environ de 100 à 200 euros/habitant. L’atteinte des objectifs de ces documents de planification suppose en effet des actions importantes et coûteuses pour les collectivités : rénovation énergétique de leur propre patrimoine, accompagnement de la rénovation des particuliers (notamment via la mise en place des Plateformes Territoriales de la Rénovation Énergétique, qui doivent couvrir l’ensemble du territoire d’après la loi de transition énergétique, et dont le financement est assuré en partie par les collectivités), développement de projets d’énergies renouvelables électriques et thermiques…
 
Le gouvernement a par ailleurs annoncé, dans son grand plan d’investissement, plusieurs dispositifs de financement à destination des collectivités. Toutefois, les financements annoncés dans ce plan d’investissement correspondent à la fois à des engagements déjà existants, à des enveloppes de prêts à taux bonifiés et à quelques financements nouveaux. Pour la rénovation des bâtiments des collectivités par exemple, les 3 milliards d’euros annoncés sont en réalité constitués de 500 millions d’euros de véritables nouveaux financements (issus de la Dotation de Soutien à l’Investissement Local), d’une enveloppe de 500 millions d’euros pour un nouveau dispositif de financement via la Caisse des Dépôts et Consignations qui doit encore démontrer son attractivité pour déclencher des opération de rénovations, et de 2 milliards d’euros de prêts de la Caisse des Dépôts et Consignations. Rien ne garantit donc que ce plan d’investissement sera suffisant pour mobiliser les territoires.
 
Le présent amendement vise donc à doter les EPCI et les régions, en charge respectivement de l’élaboration et de la mise en œuvre des PCAET et des SRADDET (ou SRCAE) d’un montant de 10 €/ habitant pour les EPCI et de 5€/ habitant pour les SRADDET (ou SRCAE). Si un tiers des collectivités ayant l’obligation de mettre en œuvre un PCAET ou un SRADDET (ou SRCAE) bénéficie en 2019 de cette fraction de taxe intérieure de consommation sur les produits énergétiques (TICPE), cela représentera une enveloppe globale de 300 millions d’euros.
Le versement de cette dotation serait conditionné par la signature de contrats d’objectifs entre les collectivités bénéficiaires et l’État, sur le modèle des contrats de transition énergétique annoncés par le secrétaire d’État à la Transition écologique Sébastien LECORNU. Les financements concernés seraient majoritairement utilisés pour des investissements dans la rénovation des bâtiments publics et dans des aides financières versés aux ménages afin de déclencher le passage à l'acte de la rénovation des logements. Ils pourront être utilisés. Ils pourront être utilisés pour financer une ingénierie territoriale nécessaire à ces actions et à la marge pour compléter les dispositifs de soutien existants dans les énergies renouvelables.
 
 
Cette mesure contribuerait à l’atteinte des objectifs du plan climat présenté par le ministre de la Transition écologique, notamment les 32% d’énergies renouvelables en 2030 ou la rénovation de l’ensemble des passoires thermiques en 10 ans.
Elle permettrait de donner un sens à la fiscalité sur le carbone en  la  redistribuant  de  manière  incitative aux acteurs locaux via les territoires sous la forme d’un accompagnement à cette transition énergétique, génératrice d'emplois et de développement économique.
 
Cet amendement prévoit une application en 2019. En effet, cette somme est largement couverte par la future augmentation de 44,6 à 55 euros de la Contribution Climat Énergie prévue en 2019. Cela permettra d’expérimenter les contrats de transition écologique sur des territoires pilotes au cours de l’année 2018, avant d’affecter un financement pérenne à l’élargissement de ce dispositif.
 
Cet amendement est issu d’un engagement commun d’AMORCE, de l’AdCF, de Régions de France, de France Urbaine, de l’AFCCRE (Association Française du Conseil des Communes et Régions d’Europe), de l’Association des Petites Villes de France, de la Fédération National des Agences d’Urbanisme, de FLAME (Fédération des Agences Locales de Maîtrise de l’Energie et du climat) et du RARE (Réseau des Agences Régionales de l’Énergie et de l’Environnement). 
Cette proposition a été soutenue lors de l’élaboration de la loi de finances rectificative pour 2016 par des députés et sénateurs de toutes tendances politiques et adoptée par le Sénat, mais un amendement gouvernemental lors de la lecture définitive à l’Assemblée nationale, adopté à quelques voix d’écart, l’a supprimé.
 
Affecter, via la TICPE, une partie de la  Contribution Climat Énergie aux régions et aux EPCI en charge d’élaborer des SRCAE, SRADDET et PCAET, c’est faire un vrai choix politique : le choix de taxer des énergies non renouvelables et importées (et qui grèvent la balance commerciale de la France) pour financer l’emploi et l’activité économique locale et favoriser la baisse de la facture énergétique du pays et des français tout en protégeant l’environnement.
 ",autre,/15/amendements/0235A/CION_FIN/CF526.pdf,Irrecevable,Éric Alauzet,LAREM,Depute,Éric Alauzet,false
